Previous PHEVs,Previous BEVs,Previous HEVs,Previous CNGs,Household Income,"Importance of reducing greenhouse gas emissions (-3 not important, 3 important)",Home ownership (own 1),Home Type (detached 1),Highest Level of Education,Longest trip in the last 12 months,Number of trips over 200 miles in the last 12 months,One-way commute distance,Number of people in the household,Age,Gender (Male 1),Number of vehicles in the household,Annual VMT Estimate ,Target,Model Year,Manufacture,Model
0.0,0.0,0.0,0.0,225000.0,2.61,1.0,1.0,3.0,224.58,6.0,4.17,4.0,35.0,0.0,2,6000.0,1.0,2015,11,9
0.0,0.0,0.0,0.0,375000.0,-2.68,1.0,1.0,4.0,203.5,0.0,3.39,2.0,75.0,0.0,2,10881.818181818182,1.0,2015,11,9
0.0,0.0,0.0,0.0,325000.0,2.82,1.0,1.0,4.0,439.88,0.0,17.42,2.0,65.0,0.0,2,14518.5,1.0,2015,11,9
0.0,0.0,0.0,0.0,125000.0,2.82,1.0,1.0,2.0,331.05,0.0,2.89,5.0,45.0,1.0,3,12000.0,1.0,2016,6,13
0.0,0.0,0.0,0.0,275000.0,2.78,1.0,1.0,4.0,1210.43,6.0,7.05,2.0,65.0,0.0,3,25827.529411764703,1.0,2015,11,9
0.0,0.0,0.0,0.0,275000.0,2.79,1.0,1.0,3.0,132.92,0.0,20.08,3.0,55.0,1.0,3,15600.0,1.0,2015,9,7
0.0,0.0,0.0,0.0,225000.0,2.53,1.0,1.0,2.0,356.82,2.0,54.48,4.0,35.0,0.0,2,32000.0,1.0,2015,11,9
0.0,0.0,1.0,0.0,500000.0,1.37,1.0,1.0,4.0,282.0,3.0,6.26,3.0,45.0,0.0,2,9825.0,1.0,2016,11,9
0.0,0.0,0.0,0.0,75000.0,2.53,1.0,1.0,3.0,385.01,0.0,5.43,3.0,65.0,0.0,3,12298.5,1.0,2016,11,9
0.0,0.0,0.0,0.0,175000.0,0.6,1.0,1.0,3.0,438.02,7.0,3.13,1.0,65.0,0.0,2,14306.4,1.0,2016,11,9
0.0,1.0,0.0,0.0,500000.0,-2.51,1.0,1.0,4.0,274.97,6.0,16.16,6.0,45.0,0.0,2,16668.857142857145,1.0,2015,11,9
0.0,0.0,0.0,0.0,325000.0,1.59,1.0,1.0,3.0,205.43,0.0,5.43,4.0,55.0,0.0,2,6000.0,1.0,2015,9,7
0.0,0.0,0.0,0.0,500000.0,0.0,1.0,1.0,4.0,156.3,6.0,26.72,2.0,75.0,0.0,3,13500.0,1.0,2015,11,9
0.0,1.0,0.0,0.0,75000.0,2.51,1.0,1.0,2.0,129.51,0.0,0.0,2.0,55.0,0.0,3,3157.894736842105,1.0,2016,9,7
0.0,0.0,0.0,0.0,225000.0,2.91,0.0,0.0,4.0,299.2,0.0,20.7,3.0,45.0,0.0,2,10363.636363636364,1.0,2016,6,13
0.0,0.0,0.0,0.0,125000.0,2.52,1.0,1.0,3.0,448.51,2.0,27.44,1.0,45.0,0.0,2,15529.41176470588,1.0,2015,11,9
0.0,1.0,0.0,0.0,175000.0,2.56,1.0,1.0,4.0,135.8,6.0,60.07,2.0,65.0,0.0,2,9375.0,1.0,2015,11,9
0.0,0.0,0.0,0.0,125000.0,2.64,1.0,1.0,4.0,134.84,0.0,16.17,3.0,35.0,0.0,2,9809.739130434784,1.0,2015,9,7
0.0,0.0,1.0,0.0,325000.0,2.61,1.0,0.0,4.0,274.52,4.0,11.48,1.0,35.0,0.0,1,12000.0,1.0,2015,11,9
0.0,0.0,1.0,0.0,175000.0,2.13,1.0,1.0,4.0,254.84,0.0,37.74,4.0,45.0,0.0,3,6425.0,1.0,2015,9,7
0.0,0.0,0.0,0.0,475000.0,2.8,1.0,1.0,4.0,286.22,10.0,21.07,2.0,65.0,1.0,2,11368.421052631578,1.0,2015,9,7
1.0,0.0,0.0,0.0,375000.0,0.62,1.0,1.0,3.0,117.35,4.0,12.76,2.0,65.0,1.0,3,13200.0,1.0,2015,11,9
0.0,0.0,0.0,0.0,175000.0,2.08,1.0,1.0,4.0,333.94,0.0,10.26,5.0,45.0,0.0,3,11314.285714285714,1.0,2016,13,17
0.0,0.0,0.0,0.0,225000.0,0.14,1.0,1.0,3.0,666.8,0.0,1.45,4.0,45.0,0.0,2,8347.826086956522,1.0,2015,9,7
0.0,0.0,1.0,0.0,125000.0,2.71,1.0,1.0,3.0,105.63,0.0,6.92,2.0,75.0,0.0,3,6857.142857142857,1.0,2015,9,7
0.0,0.0,0.0,0.0,175000.0,1.39,1.0,1.0,4.0,149.71,0.0,12.56,4.0,45.0,1.0,2,6000.0,1.0,2016,2,0
0.0,0.0,0.0,0.0,175000.0,2.52,1.0,1.0,2.0,118.74,0.0,33.08,2.0,55.0,0.0,3,17400.0,1.0,2015,9,7
0.0,1.0,0.0,0.0,175000.0,2.7,1.0,1.0,4.0,538.9,0.0,7.58,4.0,45.0,0.0,2,9600.0,1.0,2016,11,9
0.0,0.0,1.0,0.0,75000.0,1.57,0.0,0.0,3.0,282.49,0.0,19.02,2.0,25.0,0.0,2,5256.0,1.0,2016,13,17
0.0,0.0,0.0,0.0,225000.0,2.77,1.0,1.0,3.0,139.18,1.0,16.64,2.0,65.0,1.0,2,19764.70588235294,1.0,2015,11,9
0.0,1.0,0.0,0.0,500000.0,1.24,1.0,1.0,4.0,235.41,1.0,20.1,3.0,65.0,0.0,3,12000.0,1.0,2015,11,9
0.0,0.0,0.0,0.0,500000.0,0.0,1.0,1.0,4.0,317.51,4.0,30.57,5.0,45.0,0.0,3,13333.333333333332,1.0,2015,11,9
0.0,0.0,0.0,0.0,125000.0,1.04,1.0,0.0,2.0,464.4,0.0,2.8,4.0,55.0,0.0,3,34523.0,1.0,2015,9,7
0.0,0.0,1.0,0.0,175000.0,2.59,1.0,1.0,4.0,126.13,0.0,3.6,4.0,45.0,1.0,2,6000.0,1.0,2015,9,7
0.0,0.0,0.0,0.0,175000.0,0.15,1.0,1.0,4.0,972.98,5.0,5.11,4.0,18.0,1.0,2,5142.857142857143,1.0,2016,13,17
0.0,0.0,1.0,0.0,175000.0,2.59,0.0,0.0,3.0,118.13,0.0,12.5,2.0,35.0,1.0,2,8000.0,1.0,2015,9,7
1.0,0.0,0.0,0.0,275000.0,2.76,1.0,1.0,4.0,359.49,3.0,4.77,2.0,65.0,0.0,2,8666.666666666666,1.0,2015,11,9
0.0,0.0,0.0,0.0,125000.0,2.71,0.0,1.0,4.0,83.78,0.0,37.42,3.0,55.0,0.0,2,10418.181818181818,1.0,2015,9,7
0.0,0.0,1.0,0.0,225000.0,2.78,1.0,1.0,4.0,863.46,0.0,6.03,5.0,45.0,0.0,2,450.0,1.0,2016,6,13
0.0,0.0,0.0,0.0,125000.0,1.14,1.0,1.0,2.0,113.23,0.0,22.31,4.0,45.0,0.0,2,13995.42857142857,1.0,2015,0,20
0.0,0.0,0.0,0.0,225000.0,2.75,1.0,0.0,4.0,109.93,0.0,15.19,2.0,35.0,0.0,2,11250.0,1.0,2015,0,20
0.0,0.0,0.0,0.0,275000.0,-1.0,1.0,0.0,4.0,199.97,0.0,6.82,3.0,35.0,0.0,2,12285.714285714286,1.0,2015,9,7
0.0,0.0,0.0,0.0,225000.0,2.66,1.0,1.0,3.0,416.4,3.0,30.68,3.0,45.0,0.0,2,21176.470588235294,1.0,2015,11,9
1.0,0.0,0.0,0.0,275000.0,-3.0,1.0,1.0,3.0,154.0,0.0,0.95,4.0,35.0,0.0,2,3600.0,1.0,2015,0,20
0.0,0.0,0.0,0.0,175000.0,-1.23,0.0,1.0,4.0,567.31,12.0,12.49,3.0,25.0,0.0,3,26181.818181818184,1.0,2015,11,9
0.0,0.0,1.0,0.0,175000.0,2.62,1.0,1.0,4.0,347.56,0.0,9.63,3.0,45.0,1.0,2,4615.384615384615,1.0,2015,0,20
0.0,0.0,1.0,0.0,325000.0,0.0,1.0,1.0,4.0,358.18,0.0,32.87,5.0,45.0,0.0,5,16363.636363636364,1.0,2016,6,13
0.0,0.0,0.0,0.0,175000.0,0.0,1.0,1.0,4.0,396.45,1.0,44.4,4.0,55.0,0.0,2,19333.33333333333,1.0,2015,11,9
0.0,0.0,0.0,0.0,125000.0,2.61,1.0,1.0,3.0,213.94,0.0,23.03,3.0,35.0,1.0,4,8640.0,1.0,2016,2,0
0.0,0.0,0.0,0.0,375000.0,0.0,1.0,1.0,3.0,392.82,0.0,15.5,3.0,35.0,0.0,3,10000.0,1.0,2015,9,7
0.0,0.0,0.0,0.0,275000.0,0.51,1.0,1.0,4.0,383.25,0.0,26.38,4.0,35.0,0.0,2,16256.0,1.0,2016,13,17
0.0,0.0,1.0,0.0,500000.0,0.0,1.0,1.0,3.0,14.69,2.0,11.36,4.0,45.0,0.0,2,10500.0,1.0,2016,11,9
0.0,0.0,0.0,0.0,125000.0,-3.0,1.0,1.0,3.0,288.25,0.0,17.83,3.0,45.0,0.0,3,6600.0,1.0,2016,2,0
1.0,0.0,0.0,0.0,225000.0,2.57,1.0,1.0,3.0,149.58,3.0,25.52,2.0,45.0,0.0,2,13500.0,1.0,2015,11,9
0.0,0.0,0.0,0.0,125000.0,2.62,1.0,1.0,3.0,84.13,56.0,78.98,4.0,55.0,0.0,2,25200.0,1.0,2015,9,7
0.0,0.0,0.0,0.0,275000.0,2.54,1.0,1.0,2.0,150.32,5.0,83.47,1.0,65.0,1.0,1,18425.0,1.0,2015,11,9
0.0,1.0,1.0,0.0,225000.0,2.59,1.0,1.0,4.0,79.33,0.0,14.1,3.0,55.0,0.0,3,13446.461538461535,1.0,2015,9,7
0.0,0.0,0.0,0.0,325000.0,2.56,1.0,1.0,4.0,99.61,0.0,13.86,2.0,35.0,0.0,2,10500.0,1.0,2015,9,7
0.0,0.0,1.0,0.0,500000.0,2.55,1.0,1.0,4.0,121.88,2.0,16.23,5.0,35.0,0.0,3,7058.823529411765,1.0,2015,11,9
0.0,0.0,0.0,0.0,75000.0,2.79,1.0,0.0,3.0,270.89,0.0,9.36,2.0,55.0,1.0,2,9750.0,1.0,2015,9,7
0.0,0.0,0.0,0.0,175000.0,2.71,1.0,0.0,3.0,115.15,0.0,5.25,3.0,35.0,0.0,2,9911.142857142857,1.0,2015,0,20
0.0,0.0,1.0,0.0,125000.0,2.77,1.0,1.0,4.0,118.2,18.0,3.06,2.0,75.0,0.0,1,5000.0,1.0,2015,9,7
0.0,0.0,1.0,0.0,500000.0,0.94,1.0,1.0,4.0,187.35,0.0,14.63,2.0,35.0,0.0,2,6960.0,1.0,2015,9,7
0.0,0.0,0.0,0.0,175000.0,1.28,1.0,1.0,2.0,406.09,0.0,13.54,5.0,45.0,0.0,2,8400.0,1.0,2016,2,0
0.0,0.0,0.0,0.0,225000.0,2.56,1.0,1.0,4.0,2664.2,0.0,12.48,5.0,55.0,0.0,5,7500.0,1.0,2016,13,17
0.0,0.0,0.0,0.0,500000.0,2.7,0.0,0.0,4.0,361.59,3.0,2381.91,3.0,45.0,0.0,3,25723.5,1.0,2015,11,9
0.0,0.0,0.0,0.0,225000.0,2.93,0.0,0.0,4.0,534.81,0.0,3.18,3.0,45.0,1.0,2,5000.0,1.0,2015,9,7
1.0,1.0,0.0,0.0,175000.0,2.76,0.0,0.0,4.0,100.28,0.0,13.09,2.0,35.0,0.0,2,11450.0,1.0,2016,6,13
0.0,0.0,0.0,0.0,175000.0,2.36,0.0,1.0,4.0,389.78,4.0,38.83,2.0,45.0,0.0,2,15529.41176470588,1.0,2015,9,7
0.0,0.0,0.0,0.0,500000.0,2.37,1.0,1.0,4.0,219.05,12.0,14.72,4.0,75.0,0.0,4,4606.666666666667,1.0,2015,11,9
0.0,0.0,0.0,0.0,175000.0,2.66,0.0,0.0,2.0,220.51,2.0,12.69,2.0,65.0,0.0,2,8436.0,1.0,2016,6,13
0.0,0.0,0.0,0.0,175000.0,2.74,1.0,1.0,4.0,692.48,8.0,3.4,2.0,75.0,0.0,1,13866.666666666668,1.0,2015,11,9
0.0,0.0,1.0,0.0,500000.0,2.87,1.0,0.0,4.0,382.75,4.0,4.02,2.0,65.0,0.0,2,7831.5,1.0,2015,11,9
0.0,0.0,0.0,0.0,325000.0,1.32,1.0,1.0,2.0,159.33,0.0,16.56,5.0,45.0,0.0,4,12957.391304347828,1.0,2014,9,7
0.0,0.0,0.0,0.0,125000.0,0.0,1.0,1.0,4.0,91.78,0.0,1.69,5.0,35.0,1.0,5,7000.0,1.0,2016,2,0
0.0,0.0,0.0,0.0,225000.0,2.17,1.0,1.0,4.0,695.8,0.0,7.13,2.0,55.0,0.0,3,6960.0,1.0,2016,2,0
0.0,0.0,1.0,0.0,275000.0,2.24,1.0,1.0,4.0,100.15,70.0,2.6,2.0,35.0,0.0,2,8160.0,1.0,2015,0,20
0.0,0.0,0.0,0.0,175000.0,1.03,0.0,0.0,4.0,251.53,2.0,0.82,2.0,35.0,0.0,2,6240.0,1.0,2015,9,7
0.0,0.0,1.0,0.0,225000.0,2.88,1.0,1.0,3.0,353.16,0.0,37.43,6.0,45.0,0.0,3,12000.0,1.0,2015,9,7
0.0,0.0,0.0,0.0,500000.0,2.6,1.0,1.0,4.0,356.53,1.0,27.99,4.0,45.0,0.0,3,2250.0,1.0,2015,11,9
0.0,0.0,0.0,0.0,275000.0,2.41,1.0,0.0,3.0,266.66,0.0,9.42,2.0,45.0,0.0,2,4114.285714285714,1.0,2014,9,7
0.0,0.0,0.0,0.0,75000.0,-1.05,1.0,1.0,3.0,133.4,0.0,10.78,4.0,45.0,0.0,2,10000.0,1.0,2015,9,7
0.0,0.0,0.0,0.0,125000.0,2.61,0.0,0.0,4.0,1032.49,0.0,21.74,4.0,55.0,0.0,2,14117.64705882353,1.0,2015,9,7
0.0,0.0,0.0,0.0,500000.0,0.0,1.0,1.0,3.0,131.51,12.0,4.32,4.0,35.0,0.0,2,10000.0,1.0,2015,11,9
0.0,0.0,0.0,0.0,500000.0,0.0,1.0,1.0,4.0,329.17,0.0,7.67,4.0,55.0,0.0,3,9600.0,1.0,2015,0,20
0.0,0.0,1.0,0.0,175000.0,1.45,1.0,1.0,2.0,457.02,2.0,6.57,3.0,35.0,0.0,3,16320.0,1.0,2016,11,9
0.0,0.0,1.0,0.0,325000.0,2.47,1.0,1.0,3.0,105.37,0.0,30.39,2.0,55.0,0.0,2,12857.142857142857,1.0,2016,13,17
0.0,0.0,0.0,0.0,75000.0,-3.0,1.0,1.0,2.0,243.52,0.0,17.61,2.0,55.0,0.0,3,14482.666666666668,1.0,2016,2,0
0.0,0.0,0.0,0.0,175000.0,0.0,1.0,1.0,3.0,421.36,0.0,41.76,4.0,55.0,0.0,4,14727.272727272728,1.0,2015,9,7
0.0,0.0,1.0,0.0,125000.0,1.93,1.0,1.0,3.0,381.76,0.0,26.12,3.0,35.0,0.0,2,13090.909090909092,1.0,2015,9,7
0.0,0.0,1.0,0.0,125000.0,2.59,1.0,0.0,4.0,89.24,0.0,5.91,2.0,35.0,1.0,2,6642.857142857143,1.0,2016,13,17
0.0,0.0,0.0,0.0,175000.0,1.58,1.0,1.0,4.0,258.61,6.0,39.75,4.0,45.0,1.0,1,36000.0,1.0,2016,11,9
0.0,0.0,0.0,0.0,225000.0,-1.54,1.0,0.0,3.0,47.73,4.0,26.73,2.0,35.0,0.0,2,11400.0,1.0,2015,9,7
0.0,0.0,0.0,0.0,475000.0,2.73,1.0,1.0,3.0,807.65,18.0,11.31,2.0,35.0,0.0,2,14006.4,1.0,2015,11,9
0.0,0.0,0.0,0.0,225000.0,2.82,1.0,1.0,4.0,270.48,4.0,10.72,4.0,45.0,0.0,2,12000.0,1.0,2015,11,9
1.0,0.0,0.0,0.0,225000.0,0.0,1.0,1.0,4.0,294.74,0.0,18.0,3.0,35.0,0.0,2,10000.0,1.0,2015,9,7
0.0,0.0,0.0,0.0,425000.0,2.89,0.0,0.0,4.0,385.79,1.0,5.36,2.0,35.0,0.0,1,12332.727272727272,1.0,2015,11,9
0.0,1.0,0.0,0.0,125000.0,2.79,1.0,1.0,3.0,327.51,0.0,4.13,3.0,55.0,1.0,3,23815.384615384613,1.0,2015,9,7
0.0,0.0,0.0,0.0,175000.0,2.67,1.0,1.0,4.0,543.15,0.0,18.87,4.0,55.0,0.0,3,12068.571428571428,1.0,2016,13,17
0.0,1.0,0.0,0.0,125000.0,2.85,1.0,1.0,3.0,216.64,5.0,2.8,1.0,75.0,0.0,1,6608.727272727273,1.0,2015,11,9
0.0,1.0,0.0,0.0,375000.0,1.98,1.0,1.0,4.0,390.05,0.0,19.59,4.0,35.0,1.0,3,14500.0,1.0,2016,6,13
0.0,0.0,0.0,0.0,175000.0,2.75,1.0,1.0,4.0,1211.14,5.0,4.16,2.0,75.0,0.0,2,13800.0,1.0,2015,11,9
1.0,0.0,0.0,0.0,175000.0,2.65,0.0,1.0,2.0,121.25,0.0,20.8,3.0,45.0,0.0,2,8400.0,1.0,2015,1,14
0.0,1.0,0.0,0.0,375000.0,0.27,1.0,1.0,4.0,185.68,0.0,23.44,4.0,45.0,0.0,2,13200.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,325000.0,2.25,0.0,0.0,4.0,1026.21,30.0,33.18,4.0,55.0,0.0,2,2666.666666666667,1.0,2016,11,9
0.0,1.0,0.0,0.0,425000.0,2.8,1.0,1.0,4.0,386.23,0.0,29.3,8.0,45.0,0.0,4,10909.09090909091,1.0,2014,9,7
0.0,0.0,0.0,0.0,125000.0,2.75,1.0,1.0,3.0,108.17,0.0,0.62,2.0,75.0,0.0,2,8280.0,1.0,2015,9,7
0.0,0.0,0.0,0.0,375000.0,2.68,1.0,1.0,4.0,295.93,0.0,16.53,2.0,35.0,0.0,2,19090.90909090909,1.0,2015,9,7
0.0,0.0,1.0,0.0,50000.0,-3.0,0.0,1.0,2.0,296.07,0.0,15.52,2.0,25.0,0.0,2,9200.0,1.0,2016,2,0
0.0,0.0,0.0,0.0,225000.0,2.7,1.0,1.0,3.0,349.89,3.0,12.82,2.0,65.0,1.0,2,12171.428571428572,1.0,2015,11,9
0.0,0.0,0.0,0.0,125000.0,2.73,1.0,1.0,4.0,426.15,0.0,34.67,2.0,55.0,0.0,2,10800.0,1.0,2015,9,7
0.0,0.0,0.0,0.0,500000.0,2.2,1.0,1.0,4.0,346.87,1.0,42.71,5.0,35.0,0.0,2,13500.0,1.0,2015,11,9
0.0,0.0,1.0,0.0,225000.0,2.77,1.0,1.0,4.0,210.94,0.0,6.24,4.0,55.0,0.0,3,7800.0,1.0,2016,13,17
0.0,0.0,0.0,0.0,175000.0,1.69,1.0,0.0,4.0,219.65,0.0,10.47,4.0,25.0,1.0,2,10857.14285714286,1.0,2015,9,7
0.0,0.0,0.0,0.0,225000.0,2.07,1.0,1.0,4.0,488.91,0.0,16.99,4.0,45.0,0.0,2,9617.333333333334,1.0,2016,2,0
0.0,0.0,0.0,0.0,500000.0,2.77,1.0,1.0,4.0,1027.72,12.0,33.37,3.0,35.0,0.0,3,11165.333333333334,1.0,2016,11,9
1.0,0.0,0.0,0.0,325000.0,0.62,1.0,1.0,4.0,178.61,0.0,4.04,2.0,75.0,0.0,3,7114.285714285715,1.0,2015,11,9
0.0,1.0,0.0,0.0,75000.0,1.97,1.0,1.0,3.0,57.86,0.0,5.36,2.0,65.0,1.0,3,7666.666666666667,1.0,2015,9,7
0.0,0.0,0.0,0.0,75000.0,1.6,1.0,1.0,4.0,250.85,0.0,5.64,4.0,45.0,0.0,3,6533.333333333334,1.0,2016,2,0
0.0,0.0,0.0,0.0,375000.0,0.0,0.0,0.0,4.0,332.37,20.0,64.44,3.0,55.0,0.0,1,18375.0,1.0,2015,11,9
0.0,0.0,0.0,0.0,500000.0,-3.0,1.0,1.0,3.0,263.72,3.0,27.78,5.0,55.0,0.0,3,11630.76923076923,1.0,2015,11,9
0.0,0.0,0.0,0.0,275000.0,0.0,1.0,1.0,4.0,234.47,5.0,56.33,4.0,35.0,0.0,3,21333.333333333336,1.0,2015,11,9
0.0,0.0,1.0,0.0,175000.0,1.41,1.0,1.0,4.0,263.95,0.0,18.23,3.0,35.0,0.0,2,12000.0,1.0,2016,13,17
0.0,0.0,0.0,0.0,225000.0,2.63,1.0,0.0,4.0,531.78,0.0,6.18,2.0,45.0,0.0,2,8066.666666666666,1.0,2015,9,7
0.0,0.0,1.0,0.0,225000.0,2.56,1.0,1.0,4.0,471.73,0.0,20.23,2.0,55.0,0.0,3,11634.782608695652,1.0,2015,9,7
0.0,0.0,0.0,0.0,125000.0,0.0,1.0,1.0,4.0,479.98,0.0,9.05,2.0,65.0,0.0,3,6511.200000000001,1.0,2016,6,13
0.0,0.0,0.0,0.0,75000.0,2.7,1.0,1.0,4.0,65.32,1.0,13.11,1.0,65.0,1.0,2,7429.200000000001,1.0,2015,9,7
0.0,0.0,0.0,0.0,500000.0,2.75,1.0,1.0,4.0,407.12,3.0,7.28,2.0,55.0,0.0,2,14160.0,1.0,2015,11,9
0.0,0.0,0.0,0.0,275000.0,0.0,0.0,0.0,4.0,371.15,10.0,14.54,2.0,35.0,0.0,1,9750.0,1.0,2015,11,9
0.0,1.0,0.0,0.0,225000.0,0.7,1.0,1.0,2.0,282.21,1.0,4.69,1.0,65.0,1.0,1,7846.153846153846,1.0,2015,11,9
0.0,0.0,0.0,0.0,125000.0,2.91,1.0,1.0,3.0,303.63,0.0,1.05,2.0,45.0,1.0,2,3318.6666666666665,1.0,2015,9,7
1.0,0.0,0.0,0.0,425000.0,1.57,1.0,1.0,4.0,111.03,0.0,14.22,3.0,45.0,0.0,3,10285.714285714286,1.0,2015,9,7
0.0,0.0,0.0,0.0,225000.0,2.9,1.0,1.0,2.0,92.76,0.0,5.82,3.0,55.0,0.0,5,24000.0,1.0,2015,9,7
0.0,0.0,0.0,0.0,225000.0,2.36,1.0,1.0,2.0,120.03,0.0,3.06,2.0,45.0,1.0,3,9199.2,1.0,2016,2,0
0.0,0.0,0.0,0.0,325000.0,2.7,0.0,1.0,4.0,652.38,0.0,19.46,2.0,55.0,0.0,2,11400.0,1.0,2016,2,0
0.0,0.0,0.0,0.0,275000.0,2.82,1.0,1.0,4.0,315.77,3.0,8.97,4.0,35.0,0.0,2,15600.0,1.0,2016,11,9
0.0,0.0,0.0,0.0,225000.0,2.41,1.0,1.0,4.0,1280.24,0.0,30.67,3.0,35.0,0.0,2,16341.81818181818,1.0,2015,9,7
0.0,0.0,0.0,0.0,175000.0,2.01,1.0,1.0,3.0,65.27,1.0,6.88,1.0,35.0,0.0,1,13200.0,1.0,2015,9,7
0.0,0.0,0.0,0.0,125000.0,0.57,0.0,1.0,3.0,1259.95,0.0,10.07,5.0,55.0,0.0,4,6178.666666666667,1.0,2016,13,17
0.0,0.0,1.0,0.0,325000.0,2.54,1.0,1.0,2.0,1091.4,0.0,5.94,4.0,55.0,0.0,3,9834.782608695652,1.0,2015,9,7
0.0,0.0,1.0,0.0,175000.0,2.57,1.0,1.0,4.0,233.67,0.0,2.97,4.0,45.0,0.0,2,3054.5454545454545,1.0,2015,9,7
0.0,1.0,1.0,0.0,325000.0,2.93,1.0,1.0,4.0,90.76,0.0,9.03,4.0,45.0,1.0,2,9600.0,1.0,2014,9,7
0.0,0.0,0.0,0.0,325000.0,2.79,1.0,1.0,4.0,380.75,0.0,14.15,3.0,45.0,0.0,3,6840.0,1.0,2016,13,17
0.0,0.0,1.0,0.0,325000.0,2.83,1.0,1.0,2.0,358.34,1.0,27.83,3.0,45.0,0.0,4,16363.636363636364,1.0,2015,11,9
0.0,0.0,0.0,0.0,175000.0,2.73,1.0,1.0,4.0,848.48,0.0,2.05,3.0,35.0,0.0,2,12705.882352941177,1.0,2015,9,7
0.0,0.0,0.0,0.0,225000.0,-2.71,1.0,1.0,3.0,275.78,0.0,23.63,4.0,45.0,0.0,3,14844.0,1.0,2016,13,17
0.0,0.0,0.0,0.0,500000.0,0.28,1.0,1.0,4.0,219.62,1.0,10.4,4.0,45.0,0.0,2,10000.0,1.0,2016,11,9
0.0,0.0,0.0,0.0,375000.0,1.51,1.0,1.0,4.0,494.16,1.0,7.3,5.0,35.0,0.0,2,7167.2,1.0,2015,9,7
0.0,0.0,0.0,0.0,125000.0,2.79,1.0,1.0,3.0,135.49,0.0,23.71,2.0,35.0,0.0,4,11250.0,1.0,2016,13,17
0.0,0.0,1.0,0.0,175000.0,2.78,1.0,1.0,2.0,352.48,0.0,21.53,4.0,45.0,0.0,2,14400.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,125000.0,0.37,0.0,0.0,4.0,104.81,0.0,9.73,4.0,35.0,0.0,2,4800.0,1.0,2015,9,7
0.0,0.0,0.0,0.0,175000.0,0.0,1.0,1.0,4.0,464.67,0.0,27.3,4.0,45.0,0.0,3,13560.0,1.0,2016,13,17
0.0,0.0,0.0,0.0,325000.0,2.74,1.0,1.0,3.0,441.0,0.0,12.54,3.0,45.0,1.0,2,8158.0,1.0,2016,2,0
0.0,0.0,1.0,0.0,275000.0,2.78,1.0,1.0,4.0,988.55,2.0,22.86,4.0,55.0,1.0,1,16780.5,1.0,2015,11,9
0.0,0.0,0.0,0.0,275000.0,0.6,1.0,1.0,3.0,175.91,0.0,32.39,4.0,55.0,0.0,3,16615.384615384613,1.0,2015,9,7
0.0,0.0,0.0,0.0,125000.0,-0.88,1.0,0.0,4.0,16.94,0.0,35.7,5.0,35.0,1.0,2,24000.0,1.0,2015,9,7
0.0,0.0,1.0,0.0,275000.0,1.16,1.0,1.0,4.0,254.87,0.0,13.57,3.0,35.0,0.0,3,9100.0,1.0,2016,13,17
0.0,1.0,0.0,0.0,225000.0,2.79,1.0,1.0,4.0,1042.2,1.0,33.93,4.0,45.0,0.0,4,12000.0,1.0,2016,11,9
1.0,0.0,0.0,0.0,175000.0,2.33,0.0,1.0,4.0,490.36,20.0,122.44,1.0,55.0,0.0,2,9333.333333333334,1.0,2015,11,9
0.0,0.0,0.0,0.0,500000.0,0.0,1.0,1.0,4.0,503.53,10.0,12.78,4.0,55.0,0.0,4,10909.09090909091,1.0,2015,11,9
0.0,0.0,0.0,0.0,75000.0,-1.48,1.0,0.0,3.0,399.75,0.0,2.06,4.0,35.0,1.0,2,31200.0,1.0,2015,9,7
0.0,1.0,0.0,0.0,225000.0,2.78,1.0,0.0,3.0,379.35,0.0,3.77,2.0,55.0,0.0,3,5415.6,1.0,2015,0,20
0.0,0.0,0.0,0.0,500000.0,1.2,1.0,1.0,4.0,966.89,3.0,26.19,2.0,35.0,0.0,2,34000.0,1.0,2015,11,9
0.0,0.0,0.0,0.0,125000.0,2.57,1.0,1.0,3.0,513.54,0.0,18.76,2.0,45.0,0.0,3,7503.0,1.0,2014,9,7
0.0,0.0,1.0,0.0,175000.0,-2.81,1.0,1.0,3.0,221.75,1.0,50.38,2.0,55.0,0.0,3,32003.29411764706,1.0,2015,11,9
0.0,0.0,0.0,0.0,225000.0,2.57,1.0,1.0,4.0,500.73,0.0,0.94,4.0,45.0,0.0,3,11400.0,1.0,2016,9,7
0.0,1.0,0.0,0.0,500000.0,1.92,1.0,1.0,4.0,349.49,300.0,2.14,4.0,65.0,0.0,2,12160.0,1.0,2015,11,9
0.0,0.0,0.0,0.0,175000.0,-3.0,1.0,1.0,3.0,89.75,0.0,16.23,4.0,45.0,0.0,2,8028.0,1.0,2015,9,7
0.0,0.0,0.0,0.0,175000.0,2.69,0.0,0.0,3.0,401.92,0.0,8.42,3.0,35.0,0.0,2,7721.739130434783,1.0,2015,9,7
0.0,1.0,1.0,0.0,475000.0,1.17,1.0,1.0,3.0,1342.32,4.0,14.73,4.0,55.0,0.0,4,13785.42857142857,1.0,2015,11,9
0.0,0.0,0.0,0.0,225000.0,2.61,1.0,1.0,3.0,649.3,5.0,3.46,2.0,65.0,0.0,4,15000.0,1.0,2015,11,9
