,Month Submitted,Year Submitted,lastpage. Last page,Previous PHEVs,Previous BEVs,Previous HEVs,Previous CNGs,Household Income,"Importance of reducing greenhouse gas emissions (-3 not important, 3 important)",Home ownership (own 1),Home Type (detached 1),Highest Level of Education,Longest trip in the last 12 months,Number of trips over 200 miles in the last 12 months,One-way commute distance,Number of people in the household,Age,Gender (Male 1),Number of vehicles in the household,Annual VMT Estimate,"FCV, BEV Dummy",Model Year,Manufacturer,Model
11805,9,2016,43.0,0,0,0,0,125000.0,2,1,1,4,179.34,0,13.42,4,55,0,2,8085,1.0,2015,Nissan,Leaf
11813,9,2016,43.0,0,0,1,0,425000.0,2,1,1,4,183.89,0,7.41,3,55,1,3,9000,1.0,2015,Nissan,Leaf
11816,9,2016,43.0,0,0,0,0,275000.0,2,1,1,4,301.62,0,18.29,4,55,0,2,16800,1.0,2015,Nissan,Leaf
11830,9,2016,43.0,0,0,0,0,75000.0,2,1,0,3,135.15,0,9.63,2,55,0,2,13151,1.0,2015,Nissan,Leaf
11837,9,2016,43.0,0,0,0,0,75000.0,-3,0,0,4,140.86,1,6.48,3,35,0,1,10900,1.0,2015,Nissan,Leaf
11844,9,2016,43.0,0,0,0,0,125000.0,2,1,0,4,178.84,0,1.54,3,45,0,2,6800,1.0,2015,Nissan,Leaf
11845,9,2016,43.0,0,0,0,0,225000.0,2,1,1,4,527.4,5,2.96,2,35,1,2,12720,1.0,2015,Tesla,Model S
11847,9,2016,43.0,0,0,0,0,425000.0,2,1,1,3,503.55,1,43.22,4,45,0,2,16000,1.0,2015,Tesla,Model S
11848,9,2016,43.0,0,0,0,0,125000.0,1,1,1,4,370.73,14,2.54,4,55,0,3,13640,1.0,2015,Tesla,Model S
11849,9,2016,43.0,0,0,0,0,175000.0,2,1,1,3,436.74,0,30.5,4,55,0,2,12134,1.0,2016,Volkswagen,e-Golf
11863,9,2016,43.0,0,0,1,0,75000.0,2,1,1,4,731.47,0,0.33,4,45,1,2,9675,1.0,2016,Nissan,Leaf
11869,9,2016,43.0,0,0,0,0,175000.0,1,1,1,4,276.15,1,43.28,4,45,0,2,24000,1.0,2015,Tesla,Model S
11870,9,2016,43.0,0,1,0,0,225000.0,2,1,1,2,244.08,3,11.25,3,55,0,3,16457,1.0,2016,Nissan,Leaf
11878,9,2016,43.0,0,0,1,0,225000.0,2,1,0,4,502.82,0,12.74,4,45,0,2,9460,1.0,2015,Nissan,Leaf
11880,9,2016,43.0,0,0,0,0,325000.0,2,1,1,4,409.13,0,22.39,4,55,1,3,8727,1.0,2015,Nissan,Leaf
11900,9,2016,43.0,0,0,0,0,425000.0,2,1,1,4,204.44,5,19.14,4,55,1,4,19010,1.0,2015,Tesla,Model S
11901,9,2016,43.0,0,0,0,0,275000.0,1,0,1,4,223.8,0,4.59,5,45,0,2,9648,1.0,2014,Nissan,Leaf
11911,9,2016,43.0,0,0,1,0,375000.0,2,1,0,3,147.35,2,88.58,2,65,1,1,12600,1.0,2015,Tesla,Model S
11936,9,2016,43.0,0,0,0,0,325000.0,2,0,1,2,83.13,2,13.38,2,45,0,2,4639,1.0,2015,Tesla,Model S
11940,9,2016,43.0,0,0,0,0,275000.0,2,1,1,4,333.44,0,13.79,4,35,0,2,12400,1.0,2015,Nissan,Leaf
11941,9,2016,43.0,0,0,0,0,225000.0,2,1,1,4,471.83,0,35.33,4,45,0,2,12521,1.0,2015,Nissan,Leaf
11942,9,2016,43.0,0,0,0,0,275000.0,2,1,1,4,425.49,0,27.74,4,45,0,2,15400,1.0,2016,Nissan,Leaf
11948,9,2016,43.0,0,1,0,0,325000.0,2,1,1,4,351.69,5,18.4,4,45,0,2,24000,1.0,2015,Nissan,Leaf
11949,9,2016,43.0,0,0,0,0,125000.0,2,0,1,3,346.89,6,6.12,3,25,0,2,10505,1.0,2015,Tesla,Model S
11953,9,2016,43.0,0,1,0,0,275000.0,1,1,1,4,126.0,0,28.41,3,45,0,2,19200,1.0,2015,Nissan,Leaf
11972,9,2016,43.0,0,0,0,0,175000.0,-3,1,1,3,402.57,0,28.22,5,45,0,3,14514,1.0,2015,Nissan,Leaf
11975,9,2016,43.0,0,0,0,0,325000.0,2,1,1,3,125.3,0,13.72,2,35,1,2,8666,1.0,2015,BMW,i3
11977,9,2016,43.0,0,1,0,0,175000.0,2,1,1,2,477.65,0,15.97,2,45,0,3,13714,1.0,2016,Nissan,Leaf
11979,9,2016,43.0,0,1,0,0,275000.0,2,1,0,2,286.41,1,6.96,2,55,1,2,8640,1.0,2015,Tesla,Model S
11985,9,2016,43.0,0,1,0,0,325000.0,2,1,0,2,475.28,2,34.29,3,45,0,2,16800,1.0,2015,Tesla,Model S
11987,9,2016,43.0,0,0,0,0,125000.0,0,0,0,4,129.09,0,43.11,2,35,0,2,21000,1.0,2015,Nissan,Leaf
11988,9,2016,43.0,0,0,0,0,125000.0,2,1,1,4,570.44,1,1.92,3,45,0,2,22153,1.0,2016,Kia,Soul EV
11999,9,2016,43.0,0,1,1,0,175000.0,-1,1,1,3,160.57,5,30.77,4,45,0,2,22500,1.0,2016,Nissan,Leaf
12007,9,2016,43.0,0,0,0,0,175000.0,2,0,0,4,558.54,25,9.58,2,35,0,1,12545,1.0,2015,Tesla,Model S
12014,9,2016,43.0,0,0,0,0,325000.0,-1,1,1,4,344.29,0,33.46,4,45,0,3,14400,1.0,2016,Kia,Soul EV
12019,9,2016,43.0,0,0,0,0,175000.0,2,1,1,4,125.61,9,2.63,2,65,1,3,5454,1.0,2015,Tesla,Model S
12032,9,2016,43.0,0,0,0,0,275000.0,-2,1,1,4,349.3,0,12.17,2,35,1,2,6720,1.0,2015,Nissan,Leaf
12033,9,2016,43.0,0,0,0,0,125000.0,0,1,1,3,396.21,0,10.42,4,45,0,2,8400,1.0,2016,Fiat,500e
12034,9,2016,43.0,0,0,0,0,275000.0,2,0,1,3,380.19,0,10.98,4,45,0,2,10000,1.0,2016,Nissan,Leaf
12040,9,2016,43.0,0,0,0,0,125000.0,2,1,1,2,639.23,5,2.48,5,55,0,3,18295,1.0,2016,Tesla,Model S
12047,9,2016,43.0,0,1,0,0,125000.0,2,1,1,3,348.84,2,18.51,4,35,0,2,1800,1.0,2016,Nissan,Leaf
12064,9,2016,43.0,0,0,0,0,75000.0,2,1,1,3,637.27,12,18.84,2,45,0,2,7500,1.0,2016,Tesla,Model S
12077,9,2016,43.0,0,0,1,0,75000.0,-2,1,1,3,973.56,2,5.46,5,65,0,4,5571,1.0,2015,Tesla,Model S
12080,9,2016,43.0,0,0,1,0,175000.0,2,1,1,4,265.32,0,6.69,2,65,1,2,10549,1.0,2016,BMW,i3
12084,9,2016,43.0,0,0,1,0,125000.0,2,1,0,4,549.75,0,10.12,2,65,0,2,11676,1.0,2015,Nissan,Leaf
12099,9,2016,43.0,0,0,0,0,225000.0,2,1,1,4,327.97,5,4.08,3,55,0,3,9545,1.0,2015,Tesla,Model S
12104,9,2016,43.0,0,0,0,0,225000.0,0,1,1,2,645.98,0,51.95,5,45,0,2,8382,1.0,2016,Volkswagen,e-Golf
12117,9,2016,43.0,0,0,0,0,75000.0,0,1,1,3,249.4,0,10.65,4,45,1,3,16200,1.0,2016,Kia,Soul EV
12125,9,2016,43.0,0,0,0,0,275000.0,2,0,1,3,338.99,0,4.56,2,25,0,2,10000,1.0,2016,Nissan,Leaf
12126,9,2016,43.0,0,0,0,0,225000.0,-3,1,1,2,113.13,0,22.2,4,35,0,2,9277,1.0,2016,Fiat,500e
12131,9,2016,43.0,1,1,0,0,175000.0,2,1,1,3,552.33,1,28.33,4,35,0,3,16100,1.0,2015,Nissan,Leaf
12132,9,2016,43.0,0,0,0,0,175000.0,2,1,1,4,8.65,0,3.51,2,55,0,3,5880,1.0,2015,BMW,i3
12138,9,2016,43.0,0,0,0,0,125000.0,2,1,1,4,218.68,0,35.73,4,35,0,2,9250,1.0,2015,Nissan,Leaf
12171,9,2016,43.0,0,0,0,0,225000.0,2,1,1,3,176.82,0,3.62,4,45,0,2,10168,1.0,2015,Nissan,Leaf
12173,9,2016,43.0,0,0,0,0,75000.0,1,0,1,2,405.77,1,28.84,4,35,0,2,13168,1.0,2015,Nissan,Leaf
12175,9,2016,43.0,0,0,0,0,175000.0,2,1,1,3,255.76,0,13.75,4,45,0,3,10518,1.0,2016,Volkswagen,e-Golf
12186,9,2016,43.0,0,0,0,0,375000.0,2,1,1,4,352.75,2,29.65,4,45,0,3,18666,1.0,2015,Tesla,Model S
12203,9,2016,43.0,0,0,0,0,125000.0,2,1,1,3,826.75,0,26.31,2,35,0,2,13411,1.0,2016,Nissan,Leaf
12210,9,2016,43.0,0,0,0,0,175000.0,-1,1,1,3,337.41,1,1.65,4,55,0,4,9157,1.0,2015,Nissan,Leaf
12211,9,2016,43.0,0,0,0,0,75000.0,2,0,0,4,264.87,0,2.34,3,35,0,2,5466,1.0,2015,BMW,i3
12232,9,2016,43.0,0,0,0,0,125000.0,2,1,1,3,206.42,0,14.0,2,65,0,2,6731,1.0,2015,Nissan,Leaf
12233,9,2016,43.0,0,1,0,0,375000.0,0,1,1,4,221.17,20,17.36,4,35,1,3,13090,1.0,2015,Nissan,Leaf
12255,9,2016,43.0,0,1,0,0,225000.0,2,1,1,3,293.75,5,16.17,2,65,0,2,10333,1.0,2015,Tesla,Model S
12259,9,2016,43.0,0,0,0,0,175000.0,0,1,1,3,342.38,0,12.68,4,35,0,2,9168,1.0,2016,Volkswagen,e-Golf
12261,9,2016,43.0,0,0,0,0,425000.0,2,1,1,4,318.7,1,13.19,3,65,1,3,7500,1.0,2016,Tesla,Model S
12267,9,2016,43.0,0,0,1,0,375000.0,2,1,1,4,209.78,0,10.81,4,55,1,3,6100,1.0,2016,Fiat,500e
12268,9,2016,43.0,0,0,0,0,175000.0,2,1,1,4,740.64,0,17.14,3,35,1,3,10560,1.0,2016,Volkswagen,e-Golf
12270,9,2016,43.0,0,0,0,0,275000.0,0,1,1,3,51.48,0,10.17,4,45,0,3,11533,1.0,2015,Nissan,Leaf
12293,9,2016,43.0,1,1,0,0,175000.0,2,1,1,2,604.9,0,17.32,2,65,0,2,9070,1.0,2016,Nissan,Leaf
12309,9,2016,43.0,0,0,1,0,75000.0,0,1,1,4,617.18,0,11.94,2,25,0,3,8000,1.0,2015,Nissan,Leaf
12328,9,2016,43.0,0,0,0,0,425000.0,1,1,1,3,470.58,0,26.98,5,35,0,2,11294,1.0,2015,Tesla,Model S
12371,9,2016,43.0,0,1,0,0,225000.0,2,1,1,4,352.38,0,8.3,3,45,1,2,6521,1.0,2016,Nissan,Leaf
12373,9,2016,43.0,0,0,1,0,175000.0,1,1,1,3,267.04,0,17.17,4,35,0,4,10080,1.0,2016,Fiat,500e
12390,9,2016,43.0,0,0,0,0,225000.0,-1,1,1,4,481.58,1,2.28,4,45,0,2,20000,1.0,2015,Tesla,Model S
12439,9,2016,43.0,0,0,0,0,125000.0,1,1,1,3,66.74,1,0.89,3,65,0,2,3000,1.0,2015,Nissan,Leaf
12449,9,2016,43.0,0,0,0,0,175000.0,2,1,1,3,171.81,3,17.85,3,45,0,3,24000,1.0,2016,Tesla,Model S
12456,9,2016,43.0,0,1,0,0,175000.0,1,1,1,3,279.61,0,8.11,2,55,0,3,5345,1.0,2016,Volkswagen,e-Golf
12462,9,2016,43.0,0,0,1,0,225000.0,2,1,1,4,209.25,0,23.99,3,55,1,3,12533,1.0,2016,Nissan,Leaf
12464,9,2016,43.0,0,0,1,0,125000.0,1,1,1,3,180.09,0,1.15,3,55,0,3,5524,1.0,2016,Nissan,Leaf
12470,9,2016,43.0,0,0,0,0,275000.0,-2,1,1,4,442.27,6,17.95,2,65,0,2,16666,1.0,2015,Tesla,Model S
12484,9,2016,43.0,0,0,0,0,225000.0,2,1,1,3,341.15,0,17.7,3,45,0,3,10285,1.0,2015,Nissan,Leaf
12485,9,2016,43.0,0,0,0,0,125000.0,-1,1,1,4,542.83,0,17.46,3,55,0,2,9230,1.0,2015,Nissan,Leaf
12495,9,2016,43.0,0,0,0,0,225000.0,2,1,1,4,388.17,0,38.84,4,55,0,3,10588,1.0,2015,Nissan,Leaf
12500,9,2016,43.0,0,0,0,0,75000.0,1,1,1,3,281.98,0,13.44,4,35,1,3,6521,1.0,2015,Nissan,Leaf
12503,9,2016,43.0,0,0,1,0,175000.0,2,0,1,2,248.03,4,58.8,3,55,0,2,14400,1.0,2015,Tesla,Model S
12505,9,2016,43.0,1,0,0,0,125000.0,2,0,0,4,353.07,10,2.58,3,35,0,2,14880,1.0,2016,Ford,Focus
12515,9,2016,43.0,0,0,1,0,375000.0,2,1,1,4,120.67,1,3.96,4,55,0,3,12000,1.0,2015,Tesla,Model S
12524,9,2016,43.0,0,0,0,0,75000.0,-1,1,1,3,435.72,0,5.04,4,45,0,2,10593,1.0,2015,Nissan,Leaf
12531,9,2016,43.0,0,1,0,0,125000.0,2,1,1,4,73.21,0,21.48,5,45,0,2,14666,1.0,2016,Volkswagen,e-Golf
12532,9,2016,43.0,0,0,0,0,125000.0,2,1,1,3,96.1,3,2.75,2,45,1,1,12000,1.0,2015,Tesla,Model S
12534,9,2016,43.0,0,0,1,0,125000.0,2,1,1,3,290.49,0,10.08,5,55,1,4,30278,1.0,2016,Nissan,Leaf
12551,9,2016,43.0,0,0,0,0,75000.0,2,0,0,3,882.82,0,9.62,4,45,0,2,16363,1.0,2014,Nissan,Leaf
12552,9,2016,43.0,0,0,0,0,375000.0,-2,1,1,3,225.68,0,10.6,4,35,0,2,7000,1.0,2014,BMW,i3
12555,9,2016,43.0,1,0,0,0,225000.0,1,1,1,2,274.95,0,21.44,4,45,0,4,6935,1.0,2015,Chevrolet,Spark EV
12557,9,2016,43.0,0,0,0,0,75000.0,2,0,0,4,494.42,0,1.36,3,35,1,2,6857,1.0,2016,Nissan,Leaf
12578,9,2016,43.0,0,1,0,0,275000.0,1,1,1,4,413.89,0,11.03,2,35,0,3,6838,1.0,2015,BMW,i3
12579,9,2016,43.0,0,1,0,0,175000.0,2,1,1,4,375.45,0,28.37,5,55,0,4,9771,1.0,2016,Nissan,Leaf
12582,9,2016,43.0,0,0,1,0,175000.0,2,1,1,4,210.28,2,5.92,2,65,0,3,10875,1.0,2015,Tesla,Model S
12585,9,2016,43.0,0,0,1,0,275000.0,2,1,1,4,335.96,0,21.71,3,45,0,2,12000,1.0,2015,Nissan,Leaf
12596,9,2016,43.0,0,1,0,0,325000.0,-3,1,1,4,125.41,1,43.05,1,55,0,1,20598,1.0,2015,Tesla,Model S
12637,9,2016,43.0,0,1,0,0,275000.0,0,1,1,3,310.5,0,27.83,2,35,0,4,13636,1.0,2016,Volkswagen,e-Golf
12638,9,2016,43.0,0,0,0,0,75000.0,-2,1,0,3,455.1,0,14.44,2,35,0,3,17333,1.0,2016,Fiat,500e
12648,10,2016,43.0,0,0,1,0,125000.0,2,0,1,2,279.37,1,31.69,2,45,0,2,1685,1.0,2015,Nissan,Leaf
12658,9,2016,43.0,0,0,0,0,375000.0,0,1,1,3,85.4,5,21.74,2,35,0,2,14769,1.0,2016,Tesla,Model S
12675,9,2016,43.0,0,1,0,0,125000.0,2,1,1,4,250.38,1,11.39,2,55,1,2,13636,1.0,2015,Tesla,Model S
12678,9,2016,43.0,0,0,1,0,325000.0,2,1,1,4,399.98,1,28.62,4,45,1,2,9333,1.0,2016,Tesla,Model S
12679,9,2016,43.0,0,0,0,0,75000.0,0,1,1,4,530.24,0,0.07,5,35,0,3,11400,1.0,2015,Nissan,Leaf
12698,9,2016,43.0,0,0,0,0,275000.0,2,1,1,4,339.53,10,86.77,2,65,0,2,19500,1.0,2015,Tesla,Model S
12707,9,2016,43.0,0,0,0,0,275000.0,2,1,1,3,364.94,0,19.05,4,45,0,3,11291,1.0,2015,Nissan,Leaf
12710,9,2016,43.0,0,0,0,0,125000.0,2,1,1,4,226.58,0,14.23,3,45,0,2,10363,1.0,2015,Nissan,Leaf
12713,9,2016,43.0,0,0,1,0,75000.0,2,1,1,3,412.76,0,1.1,2,65,0,2,4225,1.0,2015,Nissan,Leaf
12734,9,2016,43.0,0,0,0,0,175000.0,0,1,1,4,235.73,0,6.18,3,45,1,2,3000,1.0,2015,Nissan,Leaf
12744,9,2016,43.0,0,0,0,0,75000.0,1,1,1,3,126.39,0,27.97,5,45,1,3,9446,1.0,2015,Nissan,Leaf
12750,9,2016,43.0,0,0,0,0,225000.0,0,1,1,4,382.79,0,5.64,4,45,0,3,6000,1.0,2016,Volkswagen,e-Golf
12752,9,2016,43.0,0,0,0,0,225000.0,1,0,0,4,315.44,0,14.2,2,35,1,2,10909,1.0,2015,Nissan,Leaf
12756,9,2016,43.0,0,0,0,0,175000.0,2,1,1,3,258.11,0,1.44,5,55,0,4,13714,1.0,2016,Tesla,Model S
12758,9,2016,43.0,1,1,0,0,175000.0,1,0,1,3,165.35,0,12.85,4,35,0,2,14925,1.0,2016,Kia,Soul EV
12767,9,2016,43.0,0,0,0,0,225000.0,2,1,1,3,106.61,0,13.99,4,45,0,3,7545,1.0,2015,Nissan,Leaf
12769,9,2016,43.0,0,0,1,0,125000.0,2,1,1,3,517.67,0,7.02,2,65,0,2,4963,1.0,2015,Nissan,Leaf
12783,9,2016,43.0,0,0,0,0,75000.0,2,1,1,2,581.17,4,16.41,2,65,0,2,21933,1.0,2015,Tesla,Model S
12788,9,2016,43.0,0,0,0,0,325000.0,2,1,1,4,446.82,0,19.01,5,45,1,2,10989,1.0,2015,Nissan,Leaf
12807,9,2016,43.0,1,0,0,0,225000.0,1,1,1,4,747.7,2,8.16,2,65,0,2,7661,1.0,2015,Tesla,Model S
12810,9,2016,43.0,0,0,0,0,225000.0,2,1,1,4,123.89,0,28.26,3,55,0,3,37200,1.0,2015,Nissan,Leaf
12814,9,2016,43.0,0,0,1,0,325000.0,2,1,1,4,183.09,0,2.52,4,65,0,3,7000,1.0,2016,Tesla,Model S
12822,9,2016,43.0,0,0,0,0,225000.0,-1,1,1,3,442.45,0,6.69,1,45,0,3,6150,1.0,2015,BMW,i3
12851,9,2016,43.0,0,1,0,0,225000.0,1,0,1,4,273.83,3,10.87,3,45,1,1,12666,1.0,2016,Tesla,Model S
12859,9,2016,43.0,0,0,0,0,175000.0,0,1,1,3,250.67,0,13.69,3,55,0,2,8547,1.0,2015,Nissan,Leaf
12865,9,2016,43.0,0,0,0,0,175000.0,2,1,1,4,318.88,0,8.25,4,45,1,2,10752,1.0,2015,Nissan,Leaf
12869,9,2016,43.0,0,0,1,0,175000.0,1,1,1,3,179.49,0,0.63,2,65,0,3,10437,1.0,2016,Nissan,Leaf
12904,9,2016,43.0,1,0,0,0,125000.0,2,1,0,3,336.7,0,23.6,4,55,1,4,24000,1.0,2016,Chevrolet,Spark EV
12905,9,2016,43.0,0,0,1,0,225000.0,1,0,0,4,321.31,0,18.86,2,25,1,2,7726,1.0,2016,Volkswagen,e-Golf
12907,9,2016,43.0,0,0,0,0,175000.0,2,0,0,3,153.5,3,3.91,2,45,0,2,7296,1.0,2015,BMW,i3
12910,9,2016,43.0,0,0,0,0,125000.0,2,0,0,3,519.63,0,8.63,4,35,0,2,6276,1.0,2016,Kia,Soul EV
12922,9,2016,43.0,0,0,0,0,175000.0,0,1,1,3,349.23,0,20.67,4,35,1,3,17815,1.0,2016,Nissan,Leaf
12940,9,2016,43.0,0,0,0,0,225000.0,2,1,1,4,367.76,0,6.04,3,45,0,3,8569,1.0,2016,Volkswagen,e-Golf
12950,9,2016,43.0,1,0,0,0,75000.0,2,0,1,3,124.63,1,11.7,2,35,0,2,9657,1.0,2014,BMW,i3
12961,9,2016,43.0,0,0,0,0,50000.0,2,1,1,3,253.34,1,21.08,4,35,0,2,10400,1.0,2016,Fiat,500e
12967,9,2016,43.0,0,0,0,0,275000.0,-2,1,1,4,305.62,2,18.17,5,35,0,1,20000,1.0,2015,Tesla,Model S
12971,9,2016,43.0,0,0,1,0,125000.0,-3,1,1,3,469.27,0,2.16,4,35,0,2,9000,1.0,2015,Nissan,Leaf
12972,9,2016,43.0,0,0,0,0,125000.0,0,1,1,4,223.96,0,0.22,4,45,1,2,10588,1.0,2015,Nissan,Leaf
12975,9,2016,43.0,0,0,0,0,425000.0,1,1,1,3,295.19,4,13.68,4,45,0,2,12461,1.0,2015,Tesla,Model S
12976,9,2016,43.0,0,0,0,0,175000.0,2,1,1,3,194.13,5,5.75,4,45,0,3,8454,1.0,2015,Tesla,Model S
12983,9,2016,43.0,0,0,0,0,75000.0,2,1,1,4,371.91,0,5.21,3,35,0,3,6514,1.0,2016,Fiat,500e
12984,9,2016,43.0,0,1,0,0,125000.0,1,1,0,3,177.55,0,17.14,2,45,0,2,12952,1.0,2016,Nissan,Leaf
12985,9,2016,43.0,0,0,0,0,325000.0,2,1,1,4,195.65,0,21.86,3,45,0,2,9562,1.0,2016,Volkswagen,e-Golf
12988,9,2016,43.0,0,0,1,0,75000.0,2,0,1,4,533.65,0,21.19,4,35,0,2,10153,1.0,2015,Nissan,Leaf
12990,9,2016,43.0,0,0,0,0,175000.0,0,0,1,2,395.53,0,15.37,2,25,1,4,14000,1.0,2015,Nissan,Leaf
13007,9,2016,43.0,0,0,0,0,125000.0,2,1,1,4,475.32,0,25.54,4,55,1,2,9230,1.0,2015,Nissan,Leaf
13044,9,2016,43.0,0,0,0,0,225000.0,2,0,1,4,351.68,0,7.31,3,55,0,3,7090,1.0,2016,Volkswagen,e-Golf
13049,9,2016,43.0,0,0,1,0,275000.0,2,1,1,3,275.22,1,25.98,3,45,0,2,12000,1.0,2015,Tesla,Model S
13058,9,2016,43.0,0,0,1,0,275000.0,0,1,1,4,385.96,0,0.3,4,45,0,3,12000,1.0,2016,Volkswagen,e-Golf
13061,9,2016,43.0,0,0,0,0,50000.0,2,0,1,4,381.31,0,5.9,2,35,0,2,4000,1.0,2016,Fiat,500e
13066,9,2016,43.0,0,0,0,0,175000.0,2,1,1,4,56.23,0,11.26,4,45,0,2,7443,1.0,2016,Volkswagen,e-Golf
13071,9,2016,43.0,1,1,0,0,275000.0,2,1,0,3,141.65,0,40.98,2,65,0,3,16000,1.0,2015,Nissan,Leaf
13103,9,2016,43.0,0,1,0,0,225000.0,-2,1,1,3,472.32,0,3.17,4,45,0,2,4714,1.0,2015,Nissan,Leaf
13111,9,2016,43.0,0,0,0,0,175000.0,-3,1,1,4,530.68,0,8.9,4,45,1,2,10562,1.0,2014,Nissan,Leaf
13129,9,2016,43.0,0,0,1,0,125000.0,2,1,1,4,141.01,0,15.4,2,45,1,2,10666,1.0,2016,Nissan,Leaf
13131,9,2016,43.0,0,1,0,0,425000.0,0,1,1,4,333.43,0,16.47,2,55,1,4,9370,1.0,2016,Fiat,500e
13134,9,2016,43.0,0,1,0,0,75000.0,2,0,1,4,222.77,1,2.31,3,35,1,3,6975,1.0,2016,Kia,Soul EV
13150,9,2016,43.0,0,0,0,0,325000.0,2,1,1,4,482.3,1,16.63,4,45,0,2,17052,1.0,2015,Tesla,Model S
13154,9,2016,43.0,0,0,0,0,175000.0,2,1,1,4,509.17,2,2.56,2,65,0,2,7214,1.0,2015,Tesla,Model S
13158,9,2016,43.0,0,1,0,0,225000.0,2,1,1,4,221.96,0,1.76,5,45,1,2,18315,1.0,2015,Nissan,Leaf
13167,9,2016,43.0,0,0,0,0,125000.0,0,1,1,3,298.75,0,22.22,4,35,0,2,12521,1.0,2015,Nissan,Leaf
13178,9,2016,43.0,0,0,0,0,325000.0,2,1,1,3,440.65,1,15.13,4,45,0,2,8945,1.0,2016,Volkswagen,e-Golf
13192,9,2016,43.0,1,0,0,0,275000.0,2,1,1,4,85.56,0,9.68,2,45,0,3,11142,1.0,2015,Nissan,Leaf
13193,9,2016,43.0,0,0,1,0,175000.0,2,1,1,4,1052.3,0,26.89,4,45,0,3,11142,1.0,2015,Volkswagen,e-Golf
13198,9,2016,43.0,0,0,0,0,125000.0,2,0,1,3,336.71,0,8.84,5,35,1,2,9000,1.0,2016,Volkswagen,e-Golf
13203,9,2016,43.0,0,0,0,0,175000.0,1,1,0,3,199.63,12,34.65,1,45,1,1,5076,1.0,2015,Tesla,Model S
13221,9,2016,43.0,0,1,0,0,125000.0,2,1,1,3,114.41,0,5.89,2,65,1,3,24000,1.0,2016,Nissan,Leaf
13232,9,2016,43.0,0,0,0,0,75000.0,0,1,1,3,193.78,0,51.01,4,35,1,3,14500,1.0,2015,Nissan,Leaf
13243,9,2016,43.0,0,0,0,0,75000.0,0,1,1,3,182.17,0,12.19,4,55,0,4,9750,1.0,2016,Fiat,500e
13247,9,2016,43.0,0,0,0,0,375000.0,1,1,1,3,398.69,4,37.2,5,45,0,3,22000,1.0,2015,Tesla,Model S
13250,9,2016,43.0,0,0,0,0,50000.0,2,0,0,2,121.28,3,19.36,3,25,0,2,13431,1.0,2015,Nissan,Leaf
13253,9,2016,43.0,0,0,1,0,175000.0,2,1,1,3,188.26,0,1.18,4,45,0,2,3600,1.0,2016,Volkswagen,e-Golf
13255,9,2016,43.0,0,0,0,0,175000.0,2,1,0,3,359.99,5,10.32,2,35,0,2,14666,1.0,2015,Tesla,Model S
13262,9,2016,43.0,0,0,0,0,125000.0,2,1,1,2,481.7,0,17.75,3,55,0,3,20000,1.0,2015,Nissan,Leaf
13267,9,2016,43.0,0,0,0,0,275000.0,2,1,1,4,124.56,0,7.92,5,55,0,4,8571,1.0,2015,Nissan,Leaf
13271,9,2016,43.0,0,0,0,0,75000.0,2,1,1,4,331.16,0,1.44,4,45,1,2,6656,1.0,2016,Volkswagen,e-Golf
13273,9,2016,43.0,0,0,0,0,375000.0,2,1,1,4,102.81,10,6.77,3,55,1,4,12842,1.0,2015,Tesla,Model S
13281,9,2016,43.0,1,1,0,0,325000.0,2,1,1,4,254.87,0,36.71,4,55,0,2,14181,1.0,2016,Volkswagen,e-Golf
13282,9,2016,43.0,0,0,0,0,225000.0,1,1,1,4,143.77,0,14.33,4,35,0,3,11294,1.0,2015,Nissan,Leaf
13284,9,2016,43.0,0,0,1,0,275000.0,2,1,1,4,357.36,0,11.23,5,55,1,4,4900,1.0,2015,Nissan,Leaf
13287,9,2016,43.0,0,0,0,0,275000.0,-3,1,1,4,410.68,10,12.9,2,45,0,4,11978,1.0,2015,Tesla,Model S
13292,9,2016,43.0,0,0,0,0,225000.0,2,1,1,2,631.4,5,46.54,3,65,0,4,14434,1.0,2015,Tesla,Model S
13295,9,2016,43.0,0,0,0,0,225000.0,2,1,1,4,171.6,0,14.88,4,35,0,3,8210,1.0,2015,Nissan,Leaf
13303,9,2016,43.0,0,0,0,0,75000.0,1,0,1,4,320.17,0,28.0,4,25,0,2,17250,1.0,2015,Nissan,Leaf
13310,9,2016,43.0,0,1,0,0,175000.0,2,1,1,3,507.32,2,13.06,2,55,0,2,12545,1.0,2015,Nissan,Leaf
13312,9,2016,43.0,0,0,0,0,75000.0,0,1,1,4,300.8,0,3.37,2,55,0,4,6152,1.0,2015,Nissan,Leaf
13314,9,2016,43.0,0,0,0,0,175000.0,0,1,1,4,315.22,0,7.07,3,35,0,2,5964,1.0,2016,Volkswagen,e-Golf
13342,9,2016,43.0,0,0,0,0,325000.0,0,1,1,2,137.73,0,11.71,4,55,0,2,10266,1.0,2016,Volkswagen,e-Golf
13350,9,2016,43.0,0,0,0,0,275000.0,2,1,1,3,211.94,0,3.52,4,55,0,3,10026,1.0,2015,BMW,i3
13352,9,2016,43.0,0,0,0,0,275000.0,1,0,1,4,507.99,3,37.32,1,55,0,1,15200,1.0,2015,Tesla,Model S
13354,9,2016,43.0,0,1,0,0,225000.0,2,1,1,3,290.64,0,10.22,4,35,1,2,10285,1.0,2016,Nissan,Leaf
13355,9,2016,43.0,0,0,0,0,175000.0,2,1,1,2,361.42,0,32.19,2,55,0,2,14281,1.0,2016,Fiat,500e
