 Index ,submitdate. Date submitted,Month/Year Submitted, Month Submitted ,  Year Submitted  , lastpage. Last page , Previous PHEVs , Previous BEVs , Previous HEVs , Previous CNGs , Household Income ," Importance of reducing greenhouse gas emissions (03 not important, 3 important) ", Home ownership (own 1) , Home Type (detached 1) , Highest Level of Education , Longest trip in the last 12 months , Number of trips over 200 miles in the last 12 months , One0way commute distance , Number of people in the household , Age , Gender (Male 1) , Number of vehicles in the household , Annual VMT Estimate  ," FCV, BEV Dummy ", Model Year , Manufacture , Model 
9720,8/23/2016,8/1/2016,8,2016,43,1,0,0,0,175000,3,1,0,3,78,0,3,3,35,0,3,13333,1,2015, BMW , i3 
9721,8/23/2016,8/1/2016,8,2016,43,0,0,0,0,125000,2,1,1,3,365,0,6,5,45,0,3,4893,1,2016, Volkswagen , e0Golf 
9726,8/23/2016,8/1/2016,8,2016,43,0,0,0,0,175000,3,1,1,4,118,0,22,2,35,0,2,14705,1,2015, Nissan , Leaf 
9730,8/23/2016,8/1/2016,8,2016,43,0,0,0,0,375000,3,1,0,4,484,0,26,2,35,0,2,11455,1,2015, Nissan , Leaf 
9733,9/15/2016,9/1/2016,9,2016,43,0,1,0,0,175000,2,1,0,3,360,0,11,4,45,0,2,6667,1,2015, Nissan , Leaf 
9734,8/24/2016,8/1/2016,8,2016,43,0,0,1,0,75000,0,1,1,2,811,0,17,2,75,0,2,11086,1,2016, Nissan , Leaf 
9735,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,75000,3,0,0,3,201,0,14,2,35,0,2,10502,1,2016, Fiat , 500e 
9736,8/24/2016,8/1/2016,8,2016,43,0,1,0,0,275000,2,1,1,3,205,10,5,2,45,0,2,9273,1,2015, Tesla , Model S 
9737,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,125000,0,1,1,3,521,5,14,2,55,0,2,13412,1,2015, Tesla , Model S 
9738,8/24/2016,8/1/2016,8,2016,43,0,1,0,0,275000,3,1,0,4,456,0,4,4,35,0,2,13255,1,2015, Nissan , Leaf 
9745,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,125000,0,0,0,3,348,0,7,2,35,0,2,7000,1,2015, Nissan , Leaf 
9749,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,275000,2,1,0,3,175,1,16,3,65,0,3,10682,1,2016, Kia , Soul EV 
9755,8/24/2016,8/1/2016,8,2016,43,0,0,1,0,275000,3,1,1,2,129,0,15,4,55,1,4,5486,1,2015, Tesla , Model S 
9757,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,275000,3,1,1,2,362,6,3,3,55,1,4,6619,1,2015, Tesla , Model S 
9758,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,225000,3,0,0,3,217,0,8,2,25,0,2,3451,1,2015, Nissan , Leaf 
9759,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,75000,1,0,0,2,75,0,7,2,25,0,2,9067,1,2016, Volkswagen , e0Golf 
9761,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,125000,3,1,0,4,267,0,17,4,35,0,3,12430,1,2015, Nissan , Leaf 
9765,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,175000,2,1,0,2,218,0,29,6,45,0,2,17269,1,2015, Nissan , Leaf 
9768,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,175000,0,1,1,4,394,0,28,4,35,1,2,13500,1,2016, Kia , Soul EV 
9772,8/24/2016,8/1/2016,8,2016,43,1,1,0,0,275000,3,1,0,3,274,3,28,2,45,1,3,6000,1,2016, Tesla , Model S 
9773,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,225000,3,1,0,4,475,0,7,5,45,0,3,7238,1,2015, Nissan , Leaf 
9776,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,275000,3,1,1,3,384,0,5,4,55,0,2,8547,1,2015, Nissan , Leaf 
9778,8/25/2016,8/1/2016,8,2016,43,0,1,0,0,275000,3,1,1,3,398,0,35,3,45,0,4,44000,1,2015, Volkswagen , e0Golf 
9780,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,225000,1,1,1,3,531,0,48,2,55,0,4,26250,1,2015, Volkswagen , e0Golf 
9781,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,175000,3,1,1,4,238,0,5,4,35,0,2,16800,1,2016, Volkswagen , e0Golf 
9785,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,125000,2,1,0,4,149,0,24,1,45,0,2,15000,1,2015, BMW , i3 
9786,8/24/2016,8/1/2016,8,2016,43,0,0,1,0,275000,0,1,1,3,268,0,13,3,45,0,2,8400,1,2016, Fiat , 500e 
9787,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,75000,3,0,0,4,97,1,14,1,55,1,1,87273,1,2015, Nissan , Leaf 
9795,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,275000,3,1,1,4,292,13,31,2,55,0,2,25364,1,2015, Tesla , Model S 
9798,8/24/2016,8/1/2016,8,2016,43,0,1,0,0,175000,3,1,1,4,394,0,9,4,55,0,3,16800,1,2016, Nissan , Leaf 
9807,8/24/2016,8/1/2016,8,2016,43,0,1,0,0,475000,1,1,1,4,243,1,51,4,45,0,2,12000,1,2016, Tesla , Model S 
9808,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,125000,3,0,0,3,124,0,2,2,35,0,2,3535,1,2016, Fiat , 500e 
9810,8/24/2016,8/1/2016,8,2016,43,0,0,1,0,175000,3,1,1,4,234,0,4,4,45,0,2,11280,1,2016, Nissan , Leaf 
9814,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,125000,1,1,1,4,59,10,3,3,45,0,1,6453,1,2015, Tesla , Model S 
9824,8/24/2016,8/1/2016,8,2016,43,0,1,0,0,175000,3,1,1,3,417,0,8,4,55,0,2,9526,1,2015, Nissan , Leaf 
9828,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,125000,3,1,1,3,283,0,23,2,35,0,2,7206,1,2015, Nissan , Leaf 
9833,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,125000,3,0,0,3,611,5,2,1,35,0,1,12000,1,2015, Tesla , Model S P85D 
9834,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,175000,3,1,1,4,382,0,24,2,55,1,2,26250,1,2015, Nissan , Leaf 
9836,8/24/2016,8/1/2016,8,2016,43,0,1,0,0,475000,2,1,1,2,102,20,5,2,75,0,4,9768,1,2015, Tesla , Model S 
9838,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,125000,2,0,1,4,228,3,2,5,55,0,3,10500,1,2015, Tesla , Model S 
9840,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,500000,3,1,1,4,318,4,9,3,45,0,3,21600,1,2016, Tesla , Model S 
9843,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,125000,2,1,1,4,363,0,18,4,45,0,2,12734,1,2015, Nissan , Leaf 
9846,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,425000,3,1,1,4,121,0,8,2,75,1,2,3437,1,2016, Nissan , Leaf 
9848,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,225000,2,1,1,3,485,0,15,2,55,1,5,10500,1,2015, Nissan , Leaf 
9849,8/24/2016,8/1/2016,8,2016,43,0,0,1,0,225000,3,1,1,4,933,0,6,4,55,1,3,3264,1,2015, Nissan , Leaf 
9859,8/24/2016,8/1/2016,8,2016,43,0,1,1,0,175000,2,1,1,2,88,3,20,2,25,1,2,13846,1,2015, Nissan , Leaf 
9860,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,275000,3,0,0,3,134,1,6,2,35,0,2,4000,1,2016, Volkswagen , e0Golf 
9861,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,175000,1,1,1,4,209,45,17,3,65,0,2,5611,1,2013, Nissan , Leaf 
9867,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,325000,1,1,1,3,312,15,32,5,35,0,2,16200,1,2015, Tesla , Model S 
9873,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,375000,2,1,1,4,423,2,19,5,45,0,2,12429,1,2015, Tesla , Model S 
9881,8/24/2016,8/1/2016,8,2016,43,0,1,0,0,125000,2,1,1,3,1727,0,7,5,45,0,2,316113,1,2015, Nissan , Leaf 
9890,8/24/2016,8/1/2016,8,2016,43,0,0,1,0,375000,2,1,1,4,101,3,2,2,65,0,2,9485,1,2015, Tesla , Model S 
9898,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,125000,3,1,1,3,203,4,14,3,45,1,2,20498,1,2015, Nissan , Leaf 
9900,8/24/2016,8/1/2016,8,2016,43,0,1,0,0,500000,1,1,1,4,234,0,16,4,45,1,3,11400,1,2015, BMW , i3 
9902,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,225000,1,1,1,3,130,6,20,3,65,0,5,12923,1,2015, Tesla , Model S 
9904,8/24/2016,8/1/2016,8,2016,43,0,0,1,0,325000,3,1,0,3,215,3,49,3,45,1,2,14328,1,2015, Tesla , Model S 
9905,9/17/2016,9/1/2016,9,2016,43,0,0,0,0,275000,2,1,1,4,294,3,5,4,45,1,5,10667,1,2015, Tesla , Model S 
9906,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,175000,1,1,1,3,103,0,20,2,35,1,3,6000,1,2014, Nissan , Leaf 
9908,8/25/2016,8/1/2016,8,2016,43,0,0,0,0,75000,3,1,1,3,376,2,5,1,75,0,1,12010,1,2016, Tesla , Model S 
9912,8/25/2016,8/1/2016,8,2016,43,0,0,0,0,325000,1,1,1,3,146,15,3,2,65,0,2,14743,1,2015, Tesla , Model S 
9916,9/14/2016,9/1/2016,9,2016,43,0,0,0,0,325000,3,1,1,3,366,0,26,5,55,0,3,13333,1,2015, Volkswagen , e0Golf 
9921,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,225000,3,0,0,4,543,0,11,4,35,0,2,7273,1,2013, Nissan , Leaf 
9932,8/24/2016,8/1/2016,8,2016,43,0,0,0,1,225000,3,1,1,2,647,0,26,2,55,0,3,13350,1,2016, Volkswagen , e0Golf 
9936,8/24/2016,8/1/2016,8,2016,43,0,0,1,0,275000,0,1,1,3,373,0,22,4,45,1,3,6686,1,2015, Nissan , Leaf 
9943,8/24/2016,8/1/2016,8,2016,43,0,1,0,0,50000,3,1,1,3,110,2,6,2,25,0,3,7669,1,2015, Fiat , 500e 
9950,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,325000,3,1,1,4,244,0,4,4,45,0,5,6300,1,2016, Fiat , 500e 
9952,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,75000,2,0,0,3,244,0,5,2,25,0,2,12375,1,2015, Nissan , Leaf 
9960,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,225000,1,1,1,4,284,0,19,4,55,0,3,12000,1,2015, Nissan , Leaf 
9961,8/24/2016,8/1/2016,8,2016,43,0,1,0,0,500000,0,1,1,2,467,15,6,5,55,0,5,23815,1,2016, Tesla , Model S 
9967,8/25/2016,8/1/2016,8,2016,43,0,0,0,0,275000,2,1,1,4,460,0,23,2,35,1,2,12191,1,2015, Nissan , Leaf 
9970,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,125000,1,1,1,4,349,3,3,3,75,0,2,10875,1,2015, Tesla , Model S 
9971,8/24/2016,8/1/2016,8,2016,43,1,0,0,0,125000,3,1,1,3,98,0,20,2,65,1,2,6168,1,2016, Volkswagen , e0Golf 
9975,8/24/2016,8/1/2016,8,2016,43,0,0,1,0,175000,1,1,1,3,543,0,19,3,65,0,3,10286,1,2015, Nissan , Leaf 
9978,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,175000,2,1,1,3,146,0,13,4,45,0,2,11400,1,2015, Nissan , Leaf 
9981,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,225000,3,1,1,4,366,0,14,4,45,0,2,14857,1,2015, Nissan , Leaf 
9982,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,325000,3,1,1,3,360,1,28,4,35,0,2,13000,1,2015, Tesla , Model S 
9989,8/24/2016,8/1/2016,8,2016,43,0,0,1,0,75000,3,1,1,3,389,2,3,2,65,1,2,10023,1,2016, Tesla , Model S 
9996,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,225000,0,1,1,3,388,0,26,4,55,1,4,18958,1,2015, Nissan , Leaf 
9999,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,500000,1,1,1,4,818,4,19,5,55,0,4,16364,1,2015, Tesla , Model S 
10001,9/14/2016,9/1/2016,9,2016,43,0,0,0,0,175000,0,1,1,4,309,0,8,1,35,1,2,12667,1,2015, Nissan , Leaf 
10002,8/24/2016,8/1/2016,8,2016,43,0,0,1,0,375000,3,1,1,3,427,0,13,3,35,1,3,8856,1,2016, Volkswagen , e0Golf 
10003,9/19/2016,9/1/2016,9,2016,43,0,0,0,0,125000,3,1,1,4,411,0,20,4,45,1,2,9429,1,2015, Nissan , Leaf 
10006,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,375000,2,1,1,4,113,0,7,3,35,0,2,6600,1,2015, Nissan , Leaf 
10010,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,75000,2,1,1,3,125,4,1,6,25,0,3,4500,1,2016, Tesla , Model S 
10012,8/24/2016,8/1/2016,8,2016,43,0,0,1,0,225000,2,1,1,3,274,0,9,2,45,1,2,4500,1,2015, Fiat , 500e 
10014,8/24/2016,8/1/2016,8,2016,43,0,0,1,0,175000,0,1,1,3,260,4,34,3,35,0,4,72528,1,2015, Nissan , Leaf 
10015,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,75000,3,1,1,4,995,5,23,2,65,0,2,10002,1,2015, Tesla , Model S 
10019,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,175000,1,1,1,3,139,0,14,1,55,1,2,10092,1,2016, Tesla , Model S 
10021,8/25/2016,8/1/2016,8,2016,43,0,1,0,0,500000,2,1,1,4,454,3,16,2,65,0,5,10532,1,2016, Tesla , Model S 
10023,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,225000,2,1,1,3,295,1,23,3,55,0,2,16170,1,2015, Tesla , Model S 
10025,8/24/2016,8/1/2016,8,2016,43,1,0,0,0,175000,3,1,1,2,140,0,10,2,35,1,2,9729,1,2015, BMW , i3 
10026,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,500000,2,1,1,4,239,2,18,3,55,0,3,14200,1,2015, Tesla , Model S 
10029,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,425000,0,1,1,3,255,1,20,4,45,0,2,15000,1,2015, Nissan , Leaf 
10030,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,275000,2,1,1,3,1086,2,20,4,45,0,2,15360,1,2015, Tesla , Model S 
10031,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,175000,1,0,0,4,967,0,14,2,35,1,2,13500,1,2016, Volkswagen , e0Golf 
10034,8/24/2016,8/1/2016,8,2016,43,0,0,1,0,275000,3,1,1,4,316,6,48,6,45,1,3,22667,1,2015, Tesla , Model S 
10042,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,325000,3,1,1,2,297,2,49,3,45,0,4,14400,1,2015, Tesla , Model S 
10048,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,275000,1,1,1,3,178,0,22,3,45,0,2,12500,1,2015, Nissan , Leaf 
10049,9/4/2016,9/1/2016,9,2016,43,0,0,0,0,75000,3,1,0,2,120,1,5,5,65,1,1,5827,1,2016, Volkswagen , e0Golf 
10059,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,75000,0,0,0,3,435,0,18,2,25,1,2,10400,1,2016, Fiat , 500e 
10061,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,175000,3,1,1,3,80,2,9,4,55,1,2,8000,1,2015, Nissan , Leaf 
10063,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,500000,3,1,1,4,252,6,10,1,55,1,1,6000,1,2015, Tesla , Model S 
10064,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,125000,0,1,1,3,1596,1,21,4,35,0,3,15300,1,2016, Nissan , Leaf 
10069,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,125000,1,1,1,4,378,0,37,5,25,0,3,10500,1,2015, Nissan , Leaf 
10073,8/24/2016,8/1/2016,8,2016,43,0,1,0,0,325000,3,1,1,4,194,4,42,2,55,0,4,14196,1,2014, Tesla , Model S 
10076,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,275000,3,1,1,4,137,0,21,2,65,0,2,8291,1,2015, Tesla , Model S 
10089,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,125000,3,1,1,4,199,0,17,4,65,1,3,10176,1,2015, Nissan , Leaf 
10090,8/24/2016,8/1/2016,8,2016,43,0,1,0,0,325000,3,1,1,4,110,12,27,3,55,1,3,15500,1,2015, Tesla , Model S 
10091,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,425000,2,1,1,4,16,0,671,2,75,0,3,4000,1,2015, Nissan , Leaf 
10096,8/24/2016,8/1/2016,8,2016,43,1,0,0,0,175000,1,1,1,4,391,20,4,4,35,0,2,16364,1,2015, Tesla , Model S 
10099,8/25/2016,8/1/2016,8,2016,43,0,0,1,0,125000,2,1,1,4,737,0,16,2,35,1,2,8640,1,2015, Nissan , Leaf 
10100,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,75000,1,1,1,3,267,0,15,3,35,0,2,8720,1,2016, Fiat , 500e 
10103,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,225000,1,1,1,4,492,0,2,4,55,0,2,12971,1,2015, Nissan , Leaf 
10124,8/24/2016,8/1/2016,8,2016,43,0,0,1,0,500000,2,1,1,4,369,1,14,2,65,1,2,14341,1,2015, Tesla , Model S 
10126,9/8/2016,9/1/2016,9,2016,43,1,1,1,0,275000,3,1,1,3,135,0,47,2,45,0,2,13067,1,2016, Nissan , Leaf 
10130,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,275000,3,1,1,4,497,12,2,1,65,0,2,18304,1,2015, Tesla , Model S 
10131,9/3/2016,9/1/2016,9,2016,43,0,1,0,0,125000,1,1,1,4,362,0,6,3,55,1,4,6230,1,2016, Fiat , 500e 
10132,8/24/2016,8/1/2016,8,2016,43,0,0,0,0,125000,0,0,0,4,276,0,4,4,45,0,2,6857,1,2015, BMW , i3 
10134,8/25/2016,8/1/2016,8,2016,43,0,0,1,0,275000,3,1,1,4,492,6,35,3,35,0,3,18102,1,2015, Tesla , Model S 
10138,8/25/2016,8/1/2016,8,2016,43,0,1,0,0,500000,3,1,1,4,346,1,7,5,55,0,4,4575,1,2015, Tesla , Model S 
10140,8/24/2016,8/1/2016,8,2016,43,1,0,1,0,175000,3,1,1,4,276,0,16,4,55,1,4,9000,1,2016, Volkswagen , e0Golf 
10146,9/30/2016,9/1/2016,9,2016,43,0,0,0,0,225000,3,1,1,4,355,0,23,5,45,1,3,12510,1,2015, Nissan , Leaf 
10150,8/25/2016,8/1/2016,8,2016,43,0,1,0,0,175000,2,1,1,3,940,0,1,3,55,0,2,15815,1,2015, Nissan , Leaf 
10151,8/25/2016,8/1/2016,8,2016,43,0,0,1,0,325000,3,1,1,3,402,4,21,4,45,0,3,13699,1,2015, Tesla , Model S 
10152,8/25/2016,8/1/2016,8,2016,43,0,0,0,0,75000,3,1,1,4,377,20,100,1,75,0,2,11751,1,2015, Tesla , Model S 
10159,8/25/2016,8/1/2016,8,2016,43,0,0,0,0,175000,3,1,1,3,669,0,8,2,65,0,2,6000,1,2015, Nissan , Leaf 
10171,8/25/2016,8/1/2016,8,2016,43,0,0,0,0,125000,3,1,1,3,119,0,16,5,35,0,2,9484,1,2015, Nissan , Leaf 
10174,8/25/2016,8/1/2016,8,2016,43,0,1,0,0,275000,3,1,1,3,114,1,6,2,65,0,2,5966,1,2015, Tesla , Model S 
10177,8/30/2016,8/1/2016,8,2016,43,0,0,0,0,125000,3,1,1,3,147,0,15,4,45,0,2,10080,1,2015, Nissan , Leaf 
10178,8/25/2016,8/1/2016,8,2016,43,0,0,0,0,175000,3,1,0,3,283,0,16,4,35,1,2,3938,1,2015, Nissan , Leaf 
10181,8/26/2016,8/1/2016,8,2016,43,0,0,0,0,325000,2,1,1,3,858,3,14,2,45,0,3,12800,1,2015, Tesla , Model S 
10187,8/25/2016,8/1/2016,8,2016,43,0,0,0,0,500000,3,1,1,4,143,2,7,4,45,0,2,2817,1,2016, Tesla , Model S 
10189,8/25/2016,8/1/2016,8,2016,43,0,0,0,0,375000,2,1,0,4,402,1,15,5,35,0,2,12000,1,2015, Nissan , Leaf 
10191,8/25/2016,8/1/2016,8,2016,43,0,0,0,0,225000,3,1,1,3,225,6,4,4,35,0,2,6000,1,2015, Tesla , Model S 
10192,8/25/2016,8/1/2016,8,2016,43,0,0,0,0,375000,3,1,1,4,204,0,3,2,75,0,2,10882,1,2015, Tesla , Model S 
10193,8/25/2016,8/1/2016,8,2016,43,0,0,0,0,325000,3,1,1,4,440,0,17,2,65,0,2,14519,1,2015, Tesla , Model S 
10195,8/25/2016,8/1/2016,8,2016,43,0,0,0,0,125000,3,1,1,2,331,0,3,5,45,1,3,12000,1,2016, Kia , Soul EV 
10199,8/25/2016,8/1/2016,8,2016,43,0,0,0,0,275000,3,1,1,4,1210,6,7,2,65,0,3,25828,1,2015, Tesla , Model S 
10210,8/25/2016,8/1/2016,8,2016,43,0,0,0,0,275000,3,1,1,3,133,0,20,3,55,1,3,15600,1,2015, Nissan , Leaf 
10212,8/25/2016,8/1/2016,8,2016,43,0,0,0,0,225000,3,1,1,2,357,2,54,4,35,0,2,32000,1,2015, Tesla , Model S 
10218,8/25/2016,8/1/2016,8,2016,43,0,0,1,0,500000,1,1,1,4,282,3,6,3,45,0,2,9825,1,2016, Tesla , Model S 
10222,8/25/2016,8/1/2016,8,2016,43,0,0,0,0,75000,3,1,1,3,385,0,5,3,65,0,3,12299,1,2016, Tesla , S 85 D 
10226,8/25/2016,8/1/2016,8,2016,43,0,0,0,0,175000,1,1,1,3,438,7,3,1,65,0,2,14306,1,2016, Tesla , Model S 
10227,8/26/2016,8/1/2016,8,2016,43,0,1,0,0,500000,3,1,1,4,275,6,16,6,45,0,2,16669,1,2015, Tesla , Model S 
10229,8/25/2016,8/1/2016,8,2016,43,0,0,0,0,325000,2,1,1,3,205,0,5,4,55,0,2,6000,1,2015, Nissan , Leaf 
10233,8/25/2016,8/1/2016,8,2016,43,0,0,0,0,500000,0,1,1,4,156,6,27,2,75,0,3,13500,1,2015, Tesla , Model S 
10237,8/25/2016,8/1/2016,8,2016,43,0,1,0,0,75000,3,1,1,2,130,0,0,2,55,0,3,3158,1,2016, Nissan , Leaf 
10246,8/25/2016,8/1/2016,8,2016,43,0,0,0,0,225000,3,0,0,4,299,0,21,3,45,0,2,10364,1,2016, Kia , Soul EV 
10248,8/25/2016,8/1/2016,8,2016,43,0,0,0,0,125000,3,1,1,3,449,2,27,1,45,0,2,15529,1,2015, Tesla , Model S 
10249,8/25/2016,8/1/2016,8,2016,43,0,1,0,0,175000,3,1,1,4,136,6,60,2,65,0,2,9375,1,2015, Tesla , Model S 
10254,8/25/2016,8/1/2016,8,2016,43,0,0,0,0,125000,3,1,1,4,135,0,16,3,35,0,2,9810,1,2015, Nissan , Leaf 
10257,8/25/2016,8/1/2016,8,2016,43,0,0,1,0,325000,3,1,0,4,275,4,11,1,35,0,1,12000,1,2015, Tesla , Model S 
10258,8/25/2016,8/1/2016,8,2016,43,0,0,1,0,175000,2,1,1,4,255,0,38,4,45,0,3,6425,1,2015, Nissan , Leaf 
10259,8/25/2016,8/1/2016,8,2016,43,0,0,0,0,475000,3,1,1,4,286,10,21,2,65,1,2,11368,1,2015, Nissan , Leaf 
10260,8/25/2016,8/1/2016,8,2016,43,1,0,0,0,375000,1,1,1,3,117,4,13,2,65,1,3,13200,1,2015, Tesla , Model S 
10263,8/25/2016,8/1/2016,8,2016,43,0,0,0,0,175000,2,1,1,4,334,0,10,5,45,0,3,11314,1,2016, Volkswagen , e0Golf 
10269,8/25/2016,8/1/2016,8,2016,43,0,0,0,0,225000,0,1,1,3,667,0,1,4,45,0,2,8348,1,2015, Nissan , Leaf 
10272,8/26/2016,8/1/2016,8,2016,43,0,0,1,0,125000,3,1,1,3,106,0,7,2,75,0,3,6857,1,2015, Nissan , Leaf 
10275,8/26/2016,8/1/2016,8,2016,43,0,0,0,0,175000,1,1,1,4,150,0,13,4,45,1,2,6000,1,2016, Fiat , 500e 
10281,8/26/2016,8/1/2016,8,2016,43,0,0,0,0,175000,3,1,1,2,119,0,33,2,55,0,3,17400,1,2015, Nissan , Leaf 
10285,8/26/2016,8/1/2016,8,2016,43,0,1,0,0,175000,3,1,1,4,539,0,8,4,45,0,2,9600,1,2016, Tesla , Model S 
10286,8/26/2016,8/1/2016,8,2016,43,0,0,1,0,75000,2,0,0,3,282,0,19,2,25,0,2,5256,1,2016, Volkswagen , e0Golf 
10289,8/26/2016,8/1/2016,8,2016,43,0,0,0,0,225000,3,1,1,3,139,1,17,2,65,1,2,19765,1,2015, Tesla , Model S 
10296,8/26/2016,8/1/2016,8,2016,43,0,1,0,0,500000,1,1,1,4,235,1,20,3,65,0,3,12000,1,2015, Tesla , Model S 
10307,9/14/2016,9/1/2016,9,2016,43,0,0,0,0,500000,0,1,1,4,318,4,31,5,45,0,3,13333,1,2015, Tesla , Model S 
10308,8/26/2016,8/1/2016,8,2016,43,0,0,0,0,125000,1,1,0,2,464,0,3,4,55,0,3,34523,1,2015, Nissan , Leaf 
10311,8/26/2016,8/1/2016,8,2016,43,0,0,1,0,175000,3,1,1,4,126,0,4,4,45,1,2,6000,1,2015, Nissan , Leaf 
10317,8/26/2016,8/1/2016,8,2016,43,0,0,0,0,175000,0,1,1,4,973,5,5,4,18,1,2,5143,1,2016, Volkswagen , e0Golf 
10319,8/26/2016,8/1/2016,8,2016,43,0,0,1,0,175000,3,0,0,3,118,0,13,2,35,1,2,8000,1,2015, Nissan , Leaf 
10327,8/26/2016,8/1/2016,8,2016,43,1,0,0,0,275000,3,1,1,4,359,3,5,2,65,0,2,8667,1,2015, Tesla , Model S 
10331,8/26/2016,8/1/2016,8,2016,43,0,0,0,0,125000,3,0,1,4,84,0,37,3,55,0,2,10418,1,2015, Nissan , Leaf 
10334,8/26/2016,8/1/2016,8,2016,43,0,0,1,0,225000,3,1,1,4,863,0,6,5,45,0,2,450,1,2016, Kia , Soul EV 
10337,8/26/2016,8/1/2016,8,2016,43,0,0,0,0,125000,1,1,1,2,113,0,22,4,45,0,2,13995,1,2015, BMW , i3 
10340,8/26/2016,8/1/2016,8,2016,43,0,0,0,0,225000,3,1,0,4,110,0,15,2,35,0,2,11250,1,2015, BMW , i3 
10341,8/26/2016,8/1/2016,8,2016,43,0,0,0,0,275000,1,1,0,4,200,0,7,3,35,0,2,12286,1,2015, Nissan , Leaf 
10345,8/26/2016,8/1/2016,8,2016,43,0,0,0,0,225000,3,1,1,3,416,3,31,3,45,0,2,21176,1,2015, Tesla , Model S 
10356,8/26/2016,8/1/2016,8,2016,43,1,0,0,0,275000,3,1,1,3,154,0,1,4,35,0,2,3600,1,2015, BMW , i3 
10357,8/26/2016,8/1/2016,8,2016,43,0,0,0,0,175000,1,0,1,4,567,12,12,3,25,0,3,26182,1,2015, Tesla , Model S 
10360,8/26/2016,8/1/2016,8,2016,43,0,0,1,0,175000,3,1,1,4,348,0,10,3,45,1,2,4615,1,2015, BMW , i3 
10371,8/26/2016,8/1/2016,8,2016,43,0,0,1,0,325000,0,1,1,4,358,0,33,5,45,0,5,16364,1,2016, Kia , Soul EV 
10376,8/26/2016,8/1/2016,8,2016,43,0,0,0,0,175000,0,1,1,4,396,1,44,4,55,0,2,19333,1,2015, Tesla , Model S 
