Station Name,City,State,ZIP,Latitude,Longitude,year
HQMAZDA STATION SERVICE 2,Clermont,FL,34711,28.54523,-81.666223,2022
NORTHAMPTON FIRE HQ PUBLIC,Northampton,MA,01060,42.331909,-72.635431,2022
Pepco - Sasscer Administration Building,Marlboro,MD,20814,38.815003,-76.759252,2022
Leone Plaza,Edinboro,PA,16412,41.93403797759437,-80.12609974396368,2022
Village at East Riverside,Austin,TX,78741,30.236083,-97.712065,2022
Riverplace/Water Street EV Charger,Seaford,DE,19973,38.641591,-75.608002,2022
The Flats at Sugerland,Sugar Land,TX,77498,29.611631,-95.683192,2022
Harbor Club Apartments,Newark,DE,19713,39.687477,-75.685605,2022
7900 at Park Central - East/West Garages,Dallas,TX,75251,32.918173,-96.770385,2021
Venue Live Oak,sarasota,FL,34232,27.310003,-82.451275,2021
Vista Palma Sola,Bradenton,FL,34209,27.469552,-82.639101,2021
Denny's Caguas,Caguas,PR,00725,18.221659,-66.040892,2022
Denny's Ponce,Ponce,PR,00716,17.995961,-66.618755,2022
Denny's Mayaguez,Mayaguez,PR,00680,18.173813,-67.144107,2022
Denny's San Patricio,Guaynabo,PR,00968,18.40684,-66.105476,2022
Cond De Diego Chalets,San Juan,PR,00923,18.396292,-66.034922,2022
The Lyla Apartments,Richardson,TX,75082,32.999786,-96.698443,2021
Cameron Center,Wailuku,HI,96793,20.886924,-156.488301,2021
Woodland Pines Apartments,Spring,TX,77386,30.128994,-95.434185,2021
Memorial West Apartments,Houston,TX,77079,29.772992,-95.61424,2021
The Element,Ewa Beach,HI,96706,21.3579,-158.049783,2021
Airport Trade Center,Honolulu,HI,96819,21.335054,-157.915602,2021
Kaiser - Kapolei Leeward Clinic,Kapolei,HI,96707,21.329172,-158.086051,2020
Banco Popular - Isabela Branch,Isabela,PR,00662,18.472014,-67.024335,2019
Hawaii State Hospital,Kaneohe,HI,96744,21.404595,-157.815901,2020
Kaka’ako Makai – Piano Lot,Keaau,HI,96813,19.623852,-155.036041,2020
Anytime Fitness Kakaako,Honolulu,HI,96813,21.299929,-157.856629,2020
Kahala Senior Living Community,Honolulu,HI,96821,21.279923,-157.781996,2020
Maui Marketplace,Kahului,HI,96732,20.88099,-156.454538,2012
HO'OKELE SHOPPING CENTER,Kahului,HI,96732,20.876727,-156.452284,2019
The Kahala Hotel & Resort location,Honolulu,HI,96816,21.271847,-157.773651,2019
"West Kauai Technology and Visitor Center, Waimea",Waimea,HI,96796,21.95793,-159.672143,2013
Parking Lot Guaynabo Corporate Office Park,Guaynabo,PR,00966,18.388755,-66.106582,2019
Parking Lot Altamira Building,San Juan,PR,00918,18.393949,-66.104187,2019
Parking Lot El Senorial Center,San Juan,PR,00918,18.367615,-66.071852,2019
Parking Lot North Urban Hub,San Juan,PR,00918,18.427047,-66.0591,2019
Parking Lot Popular Center,San Juan,PR,00918,18.427375,-66.058661,2019
Parking Lot Calle Popular,San Juan,PR,00918,18.428247,-66.058184,2019
San Patricio Plaza,Guaynabo,PR,00968,18.408334,-66.106177,2016
Opal Key Resort and Marina,Key West,FL,33040,24.557926,-81.807646,2013
Ace Center at Kapolei,Kapolei,HI,96707,21.329898,-158.08643,2015
Kaiser Kona,Kailua Kona,HI,96740,19.674424,-156.012278,2018
BOH Waikiki,Honolulu,HI,96815,21.280388,-157.830435,2016
Motorambar (Nissan),Catano,PR,00962,18.446535,-66.135577,2014
HPU - Hawaii Loa Campus,Kaneohe,HI,96744,21.379068,-157.781675,2022
Nimay Gas Station,Toa Baja,PR,00949,18.404987,-66.205372,2011
Bishop Place,Honolulu,HI,96814,21.310176,-157.860419,2022
Maui Brewing Company,Kihei,HI,96753,20.749519,-156.437346,2012
Bishop Square,Honolulu,HI,96813,21.308959,-157.860448,2022
Waterfront Plaza,Honolulu,HI,96813,21.30082,-157.862601,2018
Pan Am Building,Honolulu,HI,96814,21.292087,-157.83915,2011
VERMELLA UNION STATION 2,Union,NJ,07083,40.68352,-74.235049,2022
ECHOTA EV SUMMIT EV 3&4,Boone,NC,28607,36.174263,-81.75882,2022
SJVAPCD BAKERSFIELD 1,Bakersfield,CA,93308,35.454971,-119.078284,2022
SJVAPCD BAKERSFIELD 3,Bakersfield,CA,93308,35.454987,-119.078295,2022
FLEXTRONICS EV-AC2,San Jose,CA,95002,37.41996,-121.977001,2022
SJVAPCD BAKERSFIELD 2,Bakersfield,CA,93308,35.454975,-119.078313,2022
DEKALB SW 1,DeKalb,IL,60115,41.890888,-88.733605,2022
DEKALB SW 2,DeKalb,IL,60115,41.890886,-88.73357,2022
CALDER SQUARE 1 STATION 1,League City,TX,77573,29.504517,-95.107292,2022
HANFORD ESD LINCOLN ELEM,Hanford,CA,93230,36.315815,-119.64454,2022
Latitude - 5265 Natorp,Mason,OH,45040,39.299806,-84.320139,2022
13601 Glenoaks blvd,Los Angeles,CA,91342,34.31887929,-118.4644775,2022
6723 Van Nuys blvd,Los Angeles,CA,91405,34.19259914,-118.4488238,2022
5038 Amestoy Ave,Los Angeles,CA,91316,34.16059435,-118.5055009,2022
49 Hundred Apartments,Blue Ash,OH,45242,39.2286342177675,-84.3747963883755,2022
Oakridge Inn and Suites,Oakridge,OR,97463,43.74751,-122.49132,2022
Maui Lani Shopping Center,Wailuku,HI,96793,20.8874,-156.49528,2022
701 Carlyle Street (US-SWM-W2X-1),Covington,VA,24426,37.77763,-79.97132,2022
701 Carlyle Street (US-SWM-W2X-2),Covington,VA,24426,37.77763,-79.97133,2022
Building 1,Auburn Hills,MI,48326,42.634951,-83.217789,2022
Building 2,Auburn Hills,MI,48326,42.63548,-83.215883,2022
Building 3,Auburn Hills,MI,48326,42.63548,-83.215883,2022
Building 4,Auburn Hills,MI,48326,42.636224,-83.216205,2022
Washington Township RecPlex,Washington Township,OH,45459,39.62847,-84.18514,2022
Canal Park,Washington,DC,20003,38.8779161,-77.0027427,2022
Wicked Weed Brewing West,Candler,NC,28715,35.54519198188007,-82.64082191903724,2022
THE JAXON EV CHARGER 01,Jacksonville,FL,32246,30.263446,-81.530071,2022
S.A.N.Y. STATION THREE,Syracuse,NY,13204,43.051933,-76.180115,2022
WESTBROOK III BUILDING 17,Hartford,CT,06112,41.79106,-72.707414,2022
HYUNDAI SVC SERVICE BAY #4,Waldorf,MD,20601,38.630795,-76.90441,2022
BGE MUD E-Z PASS DCFC3,Annapolis,MD,21409,39.014053,-76.406705,2022
HOTEL CHARGE 1 COUNTRY INN 1,Rockport,ME,04856,44.198223,-69.078575,2022
SALEM STATE UNI VIKING HALL 3,Salem,MA,01970,42.49996,-70.895325,2022
MT. HOLYOKE COL GORSE LOT 3,South Hadley,MA,01075,42.25225,-72.57396,2022
DIGHTON TOWN FIRE STATION 1,Dighton,MA,02715,41.81534,-71.123505,2022
HANFORD ESD KING ELEM,Hanford,CA,93230,36.305874,-119.656204,2022
LPS ROBINSON ES,Lincoln,NE,68527,40.825244,-96.581615,2022
787 North Main Street (US-EAM-9FF-1A),Bishop,CA,93514,37.3688889,-118.39611111111113,2022
203 East Laurel Avenue (US-TKA-WHS-1),Damascus,VA,24236,36.63494,-81.78676,2022
203 East Laurel Avenue (US-TKA-WHS-2),Damascus,VA,24236,36.63495,-81.78678,2022
Key Cadillac of South Burlington,South Burlington,VT,05403,44.427168,-73.212202,2022
HHH STATION ONE STATION 1,Dix Hills,NY,11746,40.804055,-73.36006,2022
RELATED BEAL HARRISON-P1ST5,Boston,MA,02118,42.344137,-71.063544,2022
DCMC GARAGE 3 LL #7,Austin,TX,78723,30.303219,-97.705314,2022
BLDG 2 1,Erie,CO,80026,40.017472,-105.094431,2022
BLDG 2 2,Lafayette,CO,80026,40.01242,-105.098998,2022
BLDG 2 3,Lafayette,CO,80026,40.012379,-105.098896,2022
CITY OF FRESNO CHAFFEEZOOCHG2,Fresno,CA,93728,36.753188,-119.823818,2022
LOMA LINDA UNIV P4 PATIENT 12,Loma Linda,CA,92354,34.047768,-117.261893,2022
WOODHOUSE WEST DC FAST,Omaha,NE,68138,41.175413,-96.142343,2022
OCPW-PKGADMN P4 #1,Santa Ana,CA,92701,33.751003,-117.871667,2022
ESTATES AT COUG 2153,Issaquah,WA,98027,47.531503,-122.072654,2022
HEBRON 121 HEBRON STATION,Lewisville,TX,75057,33.007476,-96.963028,2022
G AT MARKET G MARKET SOUTH,Bentonville,AR,72712,36.369565,-94.200591,2022
1255 TREAT BLVD TT FAST CHARGER,Walnut Creek,CA,94597,37.927328,-122.059755,2022
ESTATES AT COUG OFFICE 2,Issaquah,WA,98027,47.530138,-122.070337,2022
ESTATES AT COUG OFFICE1,Issaquah,WA,98027,47.530096,-122.070319,2022
SUMMIT COUNTY JC1,Breckenridge,CO,80424,39.491291,-106.047875,2022
LOMA LINDA UNIV P4 PATIENT 13,Loma Linda,CA,92354,34.047759,-117.261829,2022
LOMA LINDA UNIV P4 PATIENT 11,Loma Linda,CA,92354,34.047812,-117.261904,2022
LOMA LINDA UNIV P4 PATIENT 15,Loma Linda,CA,92354,34.047945,-117.2617,2022
LOMA LINDA UNIV P4 PATIENT 14,Loma Linda,CA,92354,34.04775,-117.261882,2022
LOMA LINDA UNIV P4 PATIENT 10,Loma Linda,CA,92354,34.047794,-117.261839,2022
LOMA LINDA UNIV P4 PATIENT 8,Loma Linda,CA,92354,34.04783,-117.261839,2022
LOMA LINDA UNIV P4 PATIENT 7,Loma Linda,CA,92354,34.047839,-117.261893,2022
LOMA LINDA UNIV P4 PATIENT 6,Loma Linda,CA,92354,34.047848,-117.261818,2022
LOMA LINDA UNIV P4 PATIENT 5,Loma Linda,CA,92354,34.047883,-117.261904,2022
LOMA LINDA UNIV P4 PATIENT 4,Loma Linda,CA,92354,34.047945,-117.261893,2022
LOMA LINDA UNIV P4 PATIENT 3,Loma Linda,CA,92354,34.047874,-117.261829,2022
LOMA LINDA UNIV P4 PATIENT 2,Loma Linda,CA,92354,34.04791,-117.261839,2022
LOMA LINDA UNIV P4 PATIENT 1,Loma Linda,CA,92354,34.047945,-117.261839,2022
321 468 UNITS 468 #1 LOT,Greenwich,CT,06830,41.020299,-73.642206,2022
COMED CMC-E-BA-01,Oak Brook,IL,60523,41.851785,-87.920809,2022
COMED OCC-E-E-01,Joliet,IL,60433,41.494321,-88.032844,2022
COMED LC3-E-I,Oakbrook Terrace,IL,60181,41.848199,-87.984377,2022
COMED UPA-E-N-01,Monee,IL,60449,41.429192,-87.74146,2022
COMED RCK-E-W-01,Rockford,IL,61109,42.235851,-89.098702,2022
COMED LC2-E-B,Oakbrook Terrace,IL,60181,41.846135,-87.98578,2022
COMED ELG-E-E-01,Elgin,IL,60123,42.024566,-88.322039,2022
COMED LC2-E-A,Oakbrook Terrace,IL,60181,41.846058,-87.985233,2022
COMED LC2-E-C,Oakbrook Terrace,IL,60181,41.846038,-87.985661,2022
COMED OCC-E-E-03,Joliet,IL,60433,41.494805,-88.032846,2022
COMED JOL-F-E,Joliet,IL,60433,41.493401,-88.036569,2022
COMED JOL-F-D,Joliet,IL,60433,41.493393,-88.036644,2022
COMED LC2-E-I,Villa Park,IL,60181,41.845978,-87.98532,2022
COMED WST-F-SW-02,Chicago,IL,60623,41.830636,-87.724896,2022
COMED LC2-E-H,Oak Bridge Terrace,IL,60181,41.846002,-87.985202,2022
COMED HLP-F-E-02,Highland Park,IL,60035,42.184913,-87.823272,2022
COMED OCC-E-E-02,Joliet,IL,60433,41.494821,-88.032836,2022
COMED LMT-F-N-01,Chicago,IL,60607,41.886023,-87.662791,2022
COMED LMT-F-N-02,Chicago,IL,60607,41.886063,-87.662769,2022
COMED JOL-F-C,Joliet,IL,60433,41.493601,-88.035807,2022
COMED HLP-F-E-01,Highland Park,IL,60035,42.184913,-87.823304,2022
COMED WST-F-SW-01,Chicago,IL,60623,41.830604,-87.724832,2022
COMED BOL-E-SW-01,Bolingbrook,IL,60440,41.721409,-88.037766,2022
COMED BOL-F-C,Bolingbrook,IL,60440,41.729889,-88.037932,2022
COMED GLE-E-N-03,Lombard,IL,60148,41.897003,-88.043594,2022
COMED BOL-E-SW-03,Bolingbrook,IL,60440,41.729248,-88.038517,2022
COMED LC3-E-C,Oakbrook Terrace,IL,60181,41.848267,-87.984334,2022
COMED LC3-E-A,Oakbrook Terrace,IL,60181,41.848027,-87.983121,2022
COMED GLE-E-N-02,Lombard,IL,60148,41.896947,-88.043762,2022
COMED CSD-F-U,Chicago,IL,60652,41.754723,-87.713725,2022
COMED CSD-F-Q,Chicago,IL,60652,41.754643,-87.713802,2022
COMED CSD-F-T,Chicago,IL,60652,41.754652,-87.713867,2022
COMED CSD-F-R,Chicago,IL,60652,41.754627,-87.713856,2022
COMED CSD-F-S,Chicago,IL,60652,41.754692,-87.713899,2022
COMED LIB-F-E-04,Libertyville,IL,60048,42.302095,-88.007091,2022
COMED RCK-E-N-01,Rockford,IL,61109,42.236246,-89.098514,2022
COMED DVA-F-S-02,Maywood,IL,60153,41.873569,-87.83212,2022
COMED RCK-F-S-01,Rockford,IL,61109,42.234844,-89.096733,2022
COMED LIB-F-E-05,Libertyville,IL,60048,42.3025,-88.007327,2022
COMED DVA-F-S-03,Maywood,IL,60153,41.873748,-87.83211,2022
COMED CND-F-W-02,Chicago,IL,60618,41.945336,-87.69905,2022
COMED CND-F-W-04,Chicago,IL,60618,41.944828,-87.698978,2022
COMED CND-F-W-03,Chicago,IL,60618,41.944137,-87.698301,2022
COMED CND-F-W-01,Chicago,IL,60618,41.944702,-87.698833,2022
COMED CSE-E-N-01,Crestwood,IL,60445,41.661144,-87.752551,2022
COMED CSD-F-J,Chicago,IL,60652,41.754675,-87.713736,2022
COMED CSD-F-L,Chicago,IL,60652,41.754715,-87.713628,2022
COMED CSD-F-K,Chicago,IL,60652,41.754723,-87.713628,2022
COMED CSD-F-I,Chicago,IL,60652,41.754683,-87.713725,2022
COMED CND-F-W-05,Chicago,IL,60618,41.944827,-87.698644,2022
COMED GLE-F-E-01,Lombard,IL,60148,41.896313,-88.043205,2022
COMED DVA-F-NW-01,Maywood,IL,60153,41.873664,-87.832134,2022
COMED CFD-F-N-01,Chicago,IL,60632,41.828479,-87.72678,2022
COMED ELG-F-S-03,Elgin,IL,60123,42.024008,-88.32264,2022
COMED CMC-E-PG-01,Oak Brook,IL,60523,41.851898,-87.920671,2022
COMED CMC-E-PG-02,Oak Brook,IL,60523,41.851998,-87.920684,2022
COMED RCT-E-N-01,Rockford,IL,61104,42.236202,-89.094215,2022
COMED CFD-F-N-02,Chicago,IL,60632,41.828473,-87.726853,2022
COMED FSK-F-C-02,Chicago,IL,60608,41.851798,-87.654889,2022
COMED JOL-F-F,Joliet,IL,60433,41.492959,-88.035665,2022
COMED JOL-F-G,Joliet,IL,60433,41.493136,-88.036051,2022
COMED FSK-F-C-01,Chicago,IL,60608,41.851719,-87.654889,2022
COMED RCK-F-NE-02,Rockford,IL,61109,42.23588,-89.09713,2022
COMED RCK-F-NE-05,Rockford,IL,61109,42.235825,-89.0971,2022
COMED RCK-F-NE-03,Rockford,IL,61109,42.23578,-89.09715,2022
COMED RCK-F-NE-04,Rockford,IL,61109,42.235874,-89.09709,2022
COMED RCK-F-NE-06,Rockford,IL,61109,42.235783,-89.09709,2022
COMED BOL-E-SW-02,Bolingbrook,IL,60440,41.729381,-88.03853,2022
COMED BOL-F-A,Bolingbrook,IL,60440,41.729864,-88.037359,2022
COMED BOL-F-B,Bolingbrook,IL,60440,41.730229,-88.037809,2022
COMED LC2-E-HAND,Oakbrook Terrace,IL,60181,41.845942,-87.985595,2022
COMED GLE-E-N-01,Lombard,IL,60148,41.896894,-88.043632,2022
COMED LC3-E-D,Oakbrook Terrace,IL,60181,41.848202,-87.98413,2022
COMED LC2-E-F,Oakbrook Terrace,IL,60181,41.846029,-87.985667,2022
COMED AUR-F-W-01,Montgomery,IL,60538,41.728747,-88.367691,2022
COMED LC2-E-E,Oakbrook Terrace,IL,60181,41.846053,-87.985558,2022
COMED LC2-E-G,Oakbrook Terrace,IL,60181,41.846027,-87.985562,2022
COMED CSD-F-M,Chicago,IL,60652,41.754648,-87.713418,2022
COMED CSD-F-O,Chicago,IL,60652,41.754689,-87.713624,2022
COMED CSD-F-N,Chicago,IL,60652,41.754695,-87.71352,2022
COMED ESC-E-N-02,Oak Brook,IL,60523,41.850838,-87.920567,2022
COMED ESC-E-N-01,Oak Brook,IL,60523,41.850879,-87.920568,2022
JLR MAHWAH DCFAST 07,Mahwah,NJ,07495,41.111897,-74.161441,2022
JLR MAHWAH DCFAST 06,Mahwah,NJ,07495,41.111917,-74.161391,2022
JLR MAHWAH DCFAST 09,Mahwah,NJ,07495,41.111923,-74.161444,2022
COMED LMT-E-N-01,Chicago,IL,60607,41.886368,-87.662735,2022
COMED LC3-E-E,Oakbrook Terrace,IL,60181,41.848266,-87.984108,2022
COMED LC3-E-F,Oakbrook Terrace,IL,60181,41.848264,-87.984143,2022
COMED LC3-E-G,Oakbrook Terrace,IL,60181,41.848248,-87.98421,2022
COMED LC3-E-H,Oakbrook Terrace,IL,60181,41.848252,-87.984309,2022
COMED LC2-E-FAST,Oakbrook Terrace,IL,60181,41.845912,-87.985556,2022
COMED LIB-F-E01,Libertyville,IL,60048,42.301987,-88.00761,2022
COMED LIB-F-E-03,Libertyville,IL,60048,42.30226,-88.00783,2022
COMED NWA-F-N-02,Mount Prospect,IL,60056,42.071391,-87.965777,2022
COMED NWA-F-N-01,Mount Prospect,IL,60056,42.07146,-87.96578,2022
COMED SKO-F-E-01,Skokie,IL,60077,42.048386,-87.75613,2022
COMED JOL-E-B,Joliet,IL,60433,41.49235,-88.037506,2022
COMED CND-E-SW-02,Chicago,IL,60618,41.94314,-87.69928,2022
COMED CND-E-SW-04,Chicago,IL,60618,41.943027,-87.69881,2022
COMED CND-E-SW-01,Chicago,IL,60618,41.94302,-87.699425,2022
COMED RCK-F-NE-01,Rockford,IL,61109,42.235827,-89.098094,2022
COMED JOL-F-N-02,Joliet,IL,60433,41.493607,-88.03741,2022
COMED JOL-F-N-01,Joliet,IL,60433,41.493584,-88.03748,2022
COMED DIX-F-N-01,Dixon,IL,61021,41.841766,-89.493126,2022
COMED CLD-F-S-01,Crystal Lake,IL,60012,42.254543,-88.2861,2022
COMED ELG-F-N-01,Elgin,IL,60123,42.024742,-88.32289,2022
COMED CSD-F-N-01,Chicago,IL,60652,41.755035,-87.713234,2022
COMED S3-1,Chicago,IL,60618,41.944038,-87.699563,2022
COMED S2-3,Chicago,IL,60618,41.94355,-87.701284,2022
COMED S3-2,Chicago,IL,60618,41.9438,-87.699119,2022
COMED S3-3,Chicago,IL,60618,41.943945,-87.699861,2022
COMED S3-4,Chicago,IL,60618,41.943956,-87.699926,2022
COMED S2-4,Chicago,IL,60618,41.943968,-87.699883,2022
COMED S2-2,Chicago,IL,60618,41.944108,-87.699956,2022
COMED S2-1,Chicago,IL,60618,41.943579,-87.6987,2022
COMED GW2,Chicago,IL,60618,41.94404,-87.699923,2022
COMED GW4,Chicago,IL,60618,41.943752,-87.699318,2022
COMED S4-2,Chicago,IL,60618,41.943884,-87.69948,2022
COMED GW3,Chicago,IL,60618,41.944018,-87.700226,2022
COMED S4-3,Chicago,IL,60618,41.943678,-87.70096,2022
COMED S4-4,Chicago,IL,60618,41.943998,-87.699999,2022
COMED S1-4,Chicago,IL,60618,41.944077,-87.699917,2022
COMED S1-3,Chicago,IL,60618,41.944055,-87.699871,2022
COMED S1-2,Chicago,IL,60618,41.943947,-87.699755,2022
COMED S1-1,Chicago,IL,60618,41.944097,-87.699353,2022
123 FELTON STATION 1,Marlborough,MA,01752,42.345231,-71.577151,2022
COMED CND-E-SW-03,Chicago,IL,60618,41.943047,-87.69912,2022
COMED DVA-F-S-01,Maywood,IL,60153,41.87441,-87.832085,2022
COMED FRE-F-NW-01,Freeport,IL,61032,42.311455,-89.66978,2022
COMED GW1,Chicago,IL,60618,41.944045,-87.699434,2022
COMED SKO-F-E1,Skokie,IL,60077,42.048355,-87.75612,2022
COMED BOL-F-W1,Bolingbrook,IL,60440,41.73028,-88.03746,2022
COMED LIB-E-SE-1,Libertyville,IL,60048,42.301178,-88.00701,2022
COMED LIB-E-SE2,Libertyville,IL,60048,42.301132,-88.00695,2022
COMED UNI-F-SW2,University Park,IL,60484,41.428513,-87.74169,2022
COMED ROC-F-SW-P,Rockford,IL,61109,42.235836,-89.096163,2022
COMED AUR-F-NE,Montgomery,IL,60538,41.729847,-88.36719,2022
AQUILA EASTLAKE THREE,Austin,TX,78702,30.254606,-97.717983,2022
AQUILA EASTLAKE TWO,Austin,TX,78702,30.25271,-97.707504,2022
AQUILA EASTLAKE ONE,Austin,TX,78702,30.254805,-97.718005,2022
AQUILA EASTLAKE FOUR,Austin,TX,78702,30.254615,-97.718015,2022
COUNTY VHC GILROY 7,Gilroy,CA,95020,37.011135,-121.557015,2022
COUNTY VHC GILROY 4,Gilroy,CA,95020,37.011177,-121.557047,2022
COMED MW-F-CPF2,Maywood,IL,60153,41.873787,-87.8327,2022
COMED MW-F-CT4K,Maywood,IL,60153,41.87494,-87.82999,2022
COMED MW-F-CPF1,Maywood,IL,60153,41.874398,-87.832516,2022
GASTONIA 501 W MAIN AVE,Gastonia,NC,28052,35.263718,-81.190042,2022
DT&P 1ST & WASH PS1,Hoboken,NJ,07030,40.737427,-74.03049,2022
COMED ELG - CPF50,Elgin,IL,60123,42.02389,-88.322466,2022
COMED STR-F-SW1-1,Streator,IL,61364,41.140372,-88.852102,2022
COMED STR-F-SW1-2,Streator,IL,61364,41.140356,-88.852094,2022
COMED STR-F-SW2-1,Streator,IL,61364,41.140406,-88.852024,2022
COMED STR-F-SW2-2,Streator,IL,61364,41.140424,-88.852015,2022
COMED STR-F-SW3-1,Streator,IL,61364,41.14048,-88.852033,2022
COMED STR-F-SW3-2,Streator,IL,61364,41.140468,-88.852027,2022
COMED BOL-F-SW1-1,Bolingbrook,IL,60440,41.729499,-88.038273,2022
COMED BOL-F-SW1-2,Bolingbrook,IL,60440,41.729489,-88.038262,2022
COMED AUR-F-SE1-1,Montgomery,IL,60538,41.729596,-88.36705,2022
COMED AUR-F-SE1-2,Montgomery,IL,60538,41.729607,-88.367059,2022
COMED CHS-F-NE1,Chicago,IL,60652,41.755113,-87.713479,2022
COMED CHS-F-NE2,Chicago,IL,60652,41.755108,-87.713402,2022
COMED DIX-FL-NW1A,Dixon,IL,61021,41.84176,-89.49407,2022
COMED FRE-F-NW1,Freeport,IL,61032,42.311451,-89.669619,2022
COMED FRE-F-NW2,Freeport,IL,61032,42.3115,-89.669569,2022
COMED ROC - NE1,Rockford,IL,61109,42.235155,-89.097272,2022
FLOW MAZDA MAXDA CT4021,Charlottesville,VA,22911,38.034602,-78.452003,2022
COMED CSE-F-NW-03,Crestwood,IL,60445,41.646815,-87.729571,2022
COMED CSE-F-NW-01,Crestwood,IL,60445,41.646371,-87.729722,2022
COMED CSE-F-NW-02,Crestwood,IL,60445,41.646692,-87.729722,2022
COMED AUR-F-NE-03,Montgomery,IL,60538,41.729839,-88.367047,2022
COMED AUR-F-NE-02,Montgomery,IL,60538,41.729846,-88.36712,2022
COMED AUR-F-NE-04,Montgomery,IL,60538,41.729832,-88.366974,2022
COMED COMED FLEET,University Park,IL,60484,41.428625,-87.742358,2022
COMED CSD-F-V,Chicago,IL,60652,41.754327,-87.713519,2022
Wawa - Tesla Supercharger,Pembroke Pines,FL,33025,25.994288,-80.296384,2022
Meijer - Tesla Supercharger,Lansing,MI,48911,42.66705,-84.54091,2022
Chevron - Tesla Supercharger,Santa Monica,CA,90404,34.0250008381641,-118.469371576487,2022
Windhaven Park - Tesla Supercharger,Plano,TX,75093,33.05595,-96.8308638,2022
The Florida Mall - Tesla Supercharger,Orlando,FL,32809,28.448461,-81.394583,2022
Burger King - Tesla Supercharger,Yuma,AZ,85367,32.667982,-114.443591,2022
Meijer - Tesla Supercharger,Elgin,IL,60123,42.012497,-88.335638,2022
Laguna Promenade Shopping Center - Tesla Supercharger,Elk Grove,CA,95758,38.4099,-121.4181,2022
Target - Tesla Supercharger,Covington,LA,70433,30.443505,-90.141137,2022
The McIntyre Square - Tesla Supercharger,West Covina,CA,91791,34.070663,-117.889053,2022
Walmart - Tesla Supercharger,Winston-Salem,NC,27103,36.085664,-80.293363,2022
Target - Tesla Supercharger,Chicago,IL,60632,41.8133,-87.72189,2022
Yosemite View Lodge - Tesla Supercharger,El Portal,CA,95318,37.679047,-119.763477,2022
Sheetz - Tesla Supercharger,Claysburg,PA,16625,40.273656,-78.459913,2022
Portofino Shopping Center - Tesla Supercharger,Shenandoah,TX,77385,30.184,-95.451,2022
Meijer - Tesla Supercharger,Ypsilanti,MI,48197,42.232722,-83.678722,2022
Shell - Tesla Supercharger,Chugiak,AK,99567,61.40376,-149.467728,2022
Circle K - Tesla Supercharger,McKinney,TX,75070,33.151713,-96.717299,2022
Wawa - Tesla Supercharger,Chester Springs,PA,19425,40.075235,-75.686034,2022
Target - Tesla Supercharger,Phoenix,AZ,85015,33.521819,-112.098656,2022
Piggly Wiggly Grocery - Tesla Supercharger,Evergreen,AL,36401,31.4572266814189,-86.961647471858,2022
West's Plaza Country Mart - Tesla Supercharger,Abilene,KS,67410,38.935417,-97.215371,2022
Southcenter Plaza - Tesla Supercharger,Tukwila,WA,98188,47.455273,-122.256631,2022
Trig's Supermarket - Tesla Supercharger,Minocqua,WI,54548,45.887409,-89.720831,2022
Circle K - Tesla Supercharger,Ashburn,GA,31714,31.712344,-83.638266,2022
Red Robin Gourmet Burgers and Brews - Tesla Supercharger,Las Vegas,NV,89149,36.271532,-115.265931,2022
Trident Center Parking Garage - Tesla Supercharger,Los Angeles,CA,90064,34.03818,-118.443301,2022
"Hallandale Beach, FL - Tesla Supercharger",Hallandale Beach,FL,33009,25.993528,-80.143183,2022
Chocolate Springs Café - Tesla Supercharger,Lenox,MA,01240,42.377028,-73.277352,2022
Food 4 Less - Tesla Supercharger,Barstow,CA,92311,34.8864348,-117.0198947,2022
Buc-ee's - Tesla Supercharger,Daytona Beach,FL,32117,29.223265,-81.09972,2022
Yard House - Tesla Supercharger,Dallas,TX,75254,32.950179,-96.81853,2022
IKEA - Tesla Supercharger,New Haven,CT,06511,41.297348,-72.917804,2022
Giant Eagle - Tesla Supercharger,Bethel Park,PA,15102,40.346018,-80.047168,2022
