Previous PHEVs,Previous BEVs,Previous HEVs,Previous CNGs,Household Income,"Importance of reducing greenhouse gas emissions (-3 not important, 3 important)",Home ownership (own 1),Home Type (detached 1),Highest Level of Education,Longest trip in the last 12 months,Number of trips over 200 miles in the last 12 months,One-way commute distance,Number of people in the household,Age,Gender (Male 1),Number of vehicles in the household,Annual VMT Estimate,Target,Model Year,Manufacturer,Model
1,0,0,0,175000.0,0,1,1,4,333.63,0,17.56,2,65,0,4,10000,1.0,2016,3,5
0,1,0,0,225000.0,1,1,1,4,732.06,0,10.7,5,45,0,2,12000,1.0,2017,9,6
1,0,0,0,125000.0,2,1,1,4,52.1,2,13.37,3,45,0,2,13268,1.0,2017,12,7
0,0,0,0,50000.0,1,1,1,2,223.21,0,3.46,3,25,0,3,7062,1.0,2016,9,6
0,0,0,0,125000.0,2,0,0,3,477.61,1,10.47,2,35,0,2,9000,1.0,2016,0,18
0,0,0,0,225000.0,-3,1,1,4,308.95,0,13.63,4,35,0,2,10100,1.0,2016,13,15
0,1,0,0,225000.0,2,1,1,3,454.66,6,7.81,3,55,0,2,15230,1.0,2016,11,9
0,0,1,0,225000.0,2,1,1,3,400.21,3,18.2,4,35,0,2,18280,1.0,2016,11,9
1,0,0,0,275000.0,2,1,1,4,817.67,2,39.93,3,45,1,2,17238,1.0,2016,11,8
0,0,0,0,125000.0,1,0,1,3,77.83,0,5.11,3,45,0,2,7000,1.0,2016,13,15
0,0,0,0,125000.0,2,1,1,3,123.54,0,13.42,4,45,0,3,9190,1.0,2016,13,15
0,0,0,0,125000.0,2,0,0,4,358.46,0,17.42,4,35,0,2,10100,1.0,2016,13,15
0,0,0,0,125000.0,2,1,1,4,598.48,0,6.57,2,65,0,3,3750,1.0,2016,9,6
0,0,0,0,225000.0,2,1,1,3,132.4,1,1.79,3,35,0,2,8765,1.0,2016,11,9
0,1,0,0,75000.0,2,1,1,4,400.81,4,3.46,5,55,0,3,15000,1.0,2016,11,9
0,1,0,0,275000.0,2,1,1,3,282.15,2,25.56,4,35,1,4,13800,1.0,2017,11,9
0,0,0,0,175000.0,1,0,0,4,465.56,0,14.4,2,25,0,2,10200,1.0,2016,13,15
0,0,0,0,425000.0,2,1,1,4,233.28,0,28.7,4,35,1,3,14571,1.0,2016,13,15
0,0,1,0,275000.0,2,1,1,3,332.75,7,53.85,5,35,0,2,20307,1.0,2016,11,9
0,0,0,0,225000.0,0,0,0,4,346.32,0,7.5,3,35,0,2,4300,1.0,2016,13,15
0,0,0,0,75000.0,2,1,1,4,384.67,0,0.01,1,45,1,2,9528,1.0,2016,13,15
1,0,0,0,175000.0,2,0,0,4,286.41,0,1.29,2,35,1,2,3750,1.0,2016,1,13
0,1,0,0,225000.0,2,1,0,3,949.61,2,43.97,2,35,0,2,8640,1.0,2016,11,9
0,0,0,0,325000.0,2,1,1,4,100.97,0,19.62,3,45,0,2,7636,1.0,2016,13,15
0,1,0,0,225000.0,2,1,1,4,321.39,0,16.96,4,45,1,4,15125,1.0,2016,0,18
0,0,0,0,125000.0,1,0,0,4,227.82,0,13.32,4,35,0,2,8142,1.0,2016,9,6
1,0,0,0,125000.0,1,1,0,3,145.29,1,41.1,1,35,0,1,11215,1.0,2016,0,18
0,0,0,0,75000.0,2,1,0,4,234.97,0,37.3,3,55,0,2,11236,1.0,2016,13,15
0,0,0,0,225000.0,0,1,1,3,392.28,0,23.16,4,45,0,2,10000,1.0,2016,13,15
0,0,0,0,225000.0,1,1,1,3,579.39,0,12.46,4,35,0,2,11880,1.0,2016,13,15
0,1,0,0,125000.0,2,1,1,3,371.77,12,4.57,4,35,0,3,15000,1.0,2016,11,9
0,0,0,0,225000.0,0,1,1,4,391.51,2,2.21,4,45,0,2,16125,1.0,2016,11,9
0,1,0,0,375000.0,2,1,1,4,646.49,0,16.13,4,45,0,2,13000,1.0,2016,7,1
0,0,0,0,175000.0,2,1,1,3,170.02,0,22.98,2,55,0,2,16363,1.0,2016,13,15
0,0,1,0,50000.0,0,0,1,4,258.45,0,6.0,4,55,0,3,8355,1.0,2016,0,18
1,1,0,0,275000.0,0,1,1,4,460.91,0,18.76,4,45,0,2,6600,1.0,2017,3,5
1,0,0,0,275000.0,0,1,1,4,117.72,3,12.41,4,35,0,3,15272,1.0,2016,11,9
0,0,0,0,275000.0,1,1,1,4,838.98,0,16.72,4,45,1,2,7650,1.0,2016,13,15
0,0,0,0,225000.0,0,1,1,3,130.14,0,24.83,2,55,0,3,10714,1.0,2016,13,15
0,1,0,0,75000.0,1,1,1,4,399.03,4,0.43,2,35,0,3,8874,1.0,2017,11,9
0,0,0,0,75000.0,2,0,1,4,263.0,0,29.01,3,35,1,2,16000,1.0,2016,9,6
0,0,0,0,225000.0,2,0,0,3,377.93,4,5.21,2,25,0,2,12000,1.0,2016,11,9
0,1,0,0,275000.0,-3,1,1,3,148.0,1,8.16,4,35,0,4,11136,1.0,2016,11,9
0,0,0,0,325000.0,2,1,1,3,312.69,0,24.87,3,45,0,3,16285,1.0,2016,7,1
0,0,1,0,225000.0,0,1,1,4,143.2,6,18.94,3,65,0,2,10363,1.0,2016,11,9
0,1,0,0,175000.0,2,1,1,3,220.22,1,45.21,3,55,0,2,12850,1.0,2016,13,15
1,0,1,0,225000.0,2,1,0,3,127.09,3,8.27,2,35,1,2,8953,1.0,2016,11,9
0,0,0,0,125000.0,0,1,1,3,864.67,3,52.31,1,55,0,4,17356,1.0,2016,11,8
0,1,0,0,375000.0,2,1,1,4,417.79,10,23.06,3,55,0,2,12502,1.0,2016,11,9
0,0,1,0,175000.0,2,1,1,3,176.35,1,18.26,5,55,0,3,5437,1.0,2016,11,9
1,0,0,0,125000.0,1,1,1,4,124.91,3,1.19,2,65,1,2,12586,1.0,2016,11,9
0,0,0,0,125000.0,2,1,0,4,92.21,0,18.76,2,35,0,2,11670,1.0,2016,13,15
0,0,0,0,225000.0,2,1,1,4,127.27,0,5.34,3,45,1,2,6545,1.0,2016,13,15
0,0,0,0,175000.0,1,1,1,3,101.45,0,23.27,5,35,0,3,9859,1.0,2016,13,15
0,0,1,0,175000.0,0,1,0,4,88.43,2,1.83,4,35,0,2,8000,1.0,2016,11,9
0,0,0,0,175000.0,2,0,0,4,417.62,0,1.51,4,45,0,2,6266,1.0,2016,13,15
0,0,1,0,275000.0,2,0,0,4,275.64,1,14.67,1,35,0,1,13333,1.0,2016,11,9
1,0,0,0,125000.0,2,1,1,3,104.71,0,35.49,4,35,0,2,10500,1.0,2016,2,0
0,0,0,0,75000.0,0,0,0,3,269.87,0,5.33,3,25,0,4,7500,1.0,2016,13,15
0,0,0,0,425000.0,2,1,1,3,244.87,0,17.72,4,45,0,2,8662,1.0,2017,0,18
0,0,0,0,275000.0,0,1,1,4,206.41,10,29.4,2,55,0,2,16002,1.0,2016,11,9
0,0,0,0,375000.0,2,1,1,3,415.89,4,15.86,4,45,0,2,13852,1.0,2016,11,9
0,0,0,0,275000.0,2,1,1,4,482.65,0,9.52,4,45,1,2,5250,1.0,2016,13,15
0,0,1,0,225000.0,2,1,1,3,416.8,4,15.38,4,55,0,3,24000,1.0,2016,11,9
0,0,0,0,175000.0,-2,1,1,4,684.42,15,27.11,2,45,1,2,15240,1.0,2017,9,6
0,0,0,0,125000.0,0,0,1,4,119.22,3,77.07,4,55,0,3,11250,1.0,2016,13,15
0,0,0,0,175000.0,2,1,1,3,43.98,1,14.55,2,45,1,2,12800,1.0,2016,11,9
0,1,0,0,225000.0,-2,1,0,3,368.23,0,9.72,2,65,0,3,9750,1.0,2017,7,1
0,0,0,0,125000.0,-3,1,1,4,288.29,0,20.0,2,55,0,4,6360,1.0,2016,13,15
0,0,0,0,225000.0,1,1,1,4,395.35,4,7.86,4,45,1,2,11657,1.0,2016,11,9
0,0,0,0,225000.0,2,1,0,4,806.71,0,0.01,4,45,0,2,4880,1.0,2016,13,15
0,1,0,0,275000.0,0,1,1,3,232.15,0,19.58,3,45,0,2,10800,1.0,2016,13,15
0,0,0,0,175000.0,2,1,1,3,370.16,0,9.65,3,35,1,3,13333,1.0,2016,11,9
0,0,0,0,225000.0,0,1,1,2,287.77,46,8.58,1,35,0,1,20240,1.0,2016,11,9
0,1,0,0,275000.0,2,1,1,4,248.02,4,12.94,4,45,1,3,12109,1.0,2016,11,9
1,1,0,0,225000.0,1,1,1,4,489.19,0,26.24,4,45,0,2,16421,1.0,2013,9,6
0,0,0,0,325000.0,-2,1,1,3,447.12,0,12.85,4,45,1,4,6500,1.0,2016,13,15
0,1,0,0,175000.0,2,1,1,4,307.47,3,27.12,4,35,0,2,10363,1.0,2016,11,9
0,0,1,0,225000.0,2,0,1,4,379.16,0,7.05,3,35,1,2,5333,1.0,2015,13,15
0,1,0,0,75000.0,2,1,1,4,93.53,0,17.7,4,55,0,3,7050,1.0,2016,13,15
0,1,0,0,375000.0,2,1,1,4,532.71,3,52.12,4,45,0,3,26769,1.0,2016,11,9
0,1,1,0,175000.0,2,1,1,4,349.94,3,17.58,4,55,0,4,12000,1.0,2016,11,9
0,0,0,0,275000.0,-2,1,1,3,124.09,0,25.4,2,45,0,2,9840,1.0,2016,13,15
0,0,0,0,125000.0,1,1,1,3,333.56,5,21.26,4,35,0,2,19492,1.0,2016,11,9
0,0,0,0,175000.0,2,1,1,4,540.4,0,0.07,4,35,0,2,12933,1.0,2016,9,6
0,0,0,0,175000.0,-2,1,1,4,231.75,0,4.63,2,35,0,2,2057,1.0,2016,13,15
0,1,0,0,125000.0,2,1,0,3,456.68,0,24.62,2,65,1,2,12000,1.0,2017,9,6
0,0,0,0,175000.0,2,1,1,4,348.89,0,5.49,3,35,1,2,5142,1.0,2016,13,15
0,0,0,0,175000.0,1,0,0,3,121.94,0,39.54,2,35,0,2,6266,1.0,2016,13,15
1,0,0,0,125000.0,0,1,1,3,369.01,0,7.02,2,55,0,2,7000,1.0,2014,10,16
0,1,0,0,425000.0,2,1,1,4,118.19,3,12.56,4,45,1,4,10009,1.0,2016,11,9
0,0,0,0,275000.0,2,1,1,4,91.41,2,11.4,5,45,0,2,8754,1.0,2016,11,9
0,0,0,0,175000.0,2,1,0,4,139.45,0,22.03,2,35,1,2,9818,1.0,2016,13,15
0,0,0,0,125000.0,1,1,1,3,500.57,0,9.45,1,35,0,3,136,1.0,2017,9,6
0,1,0,0,175000.0,-2,0,1,2,157.72,0,7.82,2,55,0,2,5400,1.0,2017,0,18
0,0,0,0,175000.0,2,1,1,4,375.19,0,0.76,2,55,0,3,4366,1.0,2016,7,1
0,0,1,0,125000.0,2,1,1,2,567.25,0,30.2,4,55,0,4,5552,1.0,2016,13,15
0,1,0,0,225000.0,-1,1,1,2,373.94,2,16.06,4,45,0,3,12171,1.0,2016,11,9
0,0,0,0,275000.0,2,1,1,4,206.99,0,35.71,3,45,0,3,9375,1.0,2016,13,15
0,0,1,0,175000.0,2,1,1,3,486.45,6,3.31,1,65,0,2,9607,1.0,2016,11,8
0,0,0,0,275000.0,-2,1,1,3,391.21,0,22.98,2,45,0,2,12000,1.0,2016,13,15
0,0,0,0,50000.0,0,0,1,3,719.33,0,8.67,2,35,1,2,20000,1.0,2017,9,6
0,0,0,0,275000.0,2,1,1,4,368.69,0,9.73,2,35,0,2,3630,1.0,2016,13,15
1,0,0,0,375000.0,2,1,1,3,128.08,20,8.34,4,45,0,2,12256,1.0,2016,11,9
0,0,0,0,125000.0,2,1,1,4,263.38,2,24.04,2,65,1,4,8564,1.0,2016,11,9
0,0,0,0,225000.0,2,1,1,4,116.89,1,12.37,4,35,0,2,7090,1.0,2016,0,18
0,1,0,0,175000.0,2,1,1,4,267.11,0,7.32,4,45,0,2,9600,1.0,2016,13,15
0,0,0,0,275000.0,2,1,0,4,238.34,0,2.37,4,45,0,2,4920,1.0,2016,13,15
0,0,0,0,125000.0,2,1,1,3,229.11,0,15.36,4,35,0,2,9000,1.0,2016,13,15
0,0,0,0,175000.0,2,1,1,3,390.69,0,18.44,4,55,0,3,3300,1.0,2016,13,15
0,0,0,0,175000.0,-2,1,0,3,265.59,2,9.7,2,25,0,3,11200,1.0,2016,11,9
0,1,0,0,125000.0,2,1,0,3,407.3,0,3.32,4,45,0,2,4536,1.0,2016,13,15
0,0,0,0,175000.0,-1,1,1,4,130.06,0,9.57,2,35,0,2,8000,1.0,2016,13,15
0,1,0,0,225000.0,2,1,1,4,231.09,1,20.9,2,45,1,2,5520,1.0,2016,9,6
0,1,0,0,125000.0,0,1,1,3,581.58,2,12.71,2,65,1,3,11702,1.0,2017,11,8
0,0,1,0,125000.0,2,1,0,2,368.96,3,5.12,2,35,0,2,11485,1.0,2016,13,15
1,0,0,0,425000.0,1,1,1,4,69.44,0,21.17,3,35,0,2,7714,1.0,2015,0,18
0,0,1,0,175000.0,2,1,1,4,426.7,0,9.79,2,65,0,2,8913,1.0,2016,13,15
0,0,0,0,125000.0,1,1,0,2,100.05,3,12.72,1,65,0,1,10600,1.0,2016,11,9
0,0,0,0,75000.0,2,1,1,4,87.88,0,7.63,4,45,0,2,5944,1.0,2016,13,15
0,0,0,0,50000.0,2,0,1,3,155.85,0,6.12,5,35,0,2,16080,1.0,2016,13,15
0,1,0,0,125000.0,2,1,1,3,226.07,0,9.55,4,55,0,2,7020,1.0,2016,13,15
0,1,0,0,175000.0,1,1,1,4,238.64,6,26.84,5,45,0,2,13000,1.0,2016,11,9
0,0,0,0,225000.0,2,1,1,4,435.1,2,30.05,4,55,0,3,15615,1.0,2016,11,9
0,0,0,0,125000.0,2,0,0,4,390.49,0,5.27,1,25,0,2,5485,1.0,2016,13,15
0,0,0,0,125000.0,1,1,1,3,348.33,0,13.74,4,45,0,3,8200,1.0,2016,13,15
0,1,0,0,175000.0,2,1,1,4,274.96,0,33.11,4,45,0,2,11250,1.0,2016,13,15
0,0,0,0,75000.0,2,0,1,3,1019.39,1,19.74,2,35,0,3,12000,1.0,2016,13,15
0,0,1,0,375000.0,2,1,1,3,389.82,10,71.59,2,65,1,2,12272,1.0,2016,11,9
0,1,0,0,275000.0,0,1,1,4,201.29,3,15.38,2,35,0,2,19200,1.0,2016,11,9
0,1,0,0,125000.0,2,1,1,4,350.27,0,12.94,3,35,0,3,6545,1.0,2016,13,15
0,0,0,0,275000.0,2,1,0,4,833.4,0,28.21,2,35,0,2,5200,1.0,2016,13,15
0,1,0,0,325000.0,2,1,1,3,185.94,3,23.82,3,45,0,4,12000,1.0,2017,11,9
0,0,0,0,175000.0,-2,0,0,4,215.52,0,4.3,2,25,0,2,6226,1.0,2016,13,15
0,1,1,0,275000.0,2,1,1,3,87.39,0,10.16,2,45,0,2,7772,1.0,2017,0,18
0,0,0,0,75000.0,-2,0,1,4,784.02,1,25.65,4,35,0,2,14589,1.0,2017,13,15
0,0,0,0,175000.0,2,1,1,4,99.08,0,13.78,2,65,0,2,7296,1.0,2016,13,15
0,0,1,0,275000.0,2,0,1,2,101.44,5,4.17,5,45,0,1,9164,1.0,2016,11,9
0,0,0,0,175000.0,0,1,0,3,100.16,0,2.51,3,35,0,2,3771,1.0,2016,13,15
0,0,0,0,125000.0,1,1,0,3,394.37,0,4.96,2,35,0,2,4080,1.0,2016,13,15
0,0,0,0,225000.0,-2,1,0,3,479.23,0,15.63,2,45,0,2,6720,1.0,2016,13,15
0,0,0,0,175000.0,2,0,1,4,196.03,0,4.97,3,45,0,3,6857,1.0,2016,13,15
0,1,0,0,275000.0,2,1,1,4,483.53,2,12.47,2,65,1,2,10962,1.0,2016,11,9
0,1,0,0,75000.0,0,1,1,3,169.54,0,35.01,4,55,0,2,15069,1.0,2016,13,15
0,0,0,0,175000.0,2,1,1,4,236.26,3,35.87,1,55,1,1,16000,1.0,2016,11,9
0,0,0,0,75000.0,1,1,1,2,813.47,2,49.45,2,65,0,4,9004,1.0,2016,11,9
0,1,0,0,175000.0,1,1,1,4,106.55,0,40.17,2,45,0,3,13714,1.0,2017,0,18
0,0,1,0,125000.0,0,1,1,3,232.33,0,25.5,3,35,1,3,8800,1.0,2017,11,9
0,0,0,0,75000.0,2,0,0,3,280.06,0,14.36,4,35,0,2,9628,1.0,2016,13,15
0,0,0,0,175000.0,2,0,1,2,97.54,0,19.36,4,35,0,2,9200,1.0,2017,0,18
0,0,1,0,50000.0,2,0,1,3,384.37,0,25.33,2,35,0,2,3000,1.0,2016,13,15
0,0,1,0,175000.0,0,1,1,3,389.69,0,15.7,4,45,1,4,9531,1.0,2016,13,15
0,0,0,0,375000.0,2,1,1,3,417.08,2,6.89,4,55,0,2,13252,1.0,2016,11,9
0,0,0,0,75000.0,2,0,0,4,433.46,1,46.59,2,35,0,2,10144,1.0,2017,11,9
0,0,0,0,225000.0,2,1,1,3,123.43,0,3.45,4,55,1,2,13500,1.0,2017,0,18
0,1,0,0,175000.0,2,1,1,4,847.8,0,9.09,5,55,0,4,15672,1.0,2017,1,2
0,0,1,0,225000.0,2,1,1,3,386.26,0,17.13,3,45,1,2,12700,1.0,2017,13,15
0,0,0,0,275000.0,2,1,1,4,327.57,0,7.84,2,35,0,2,5454,1.0,2016,0,18
0,0,0,0,225000.0,2,1,1,3,409.29,0,6.68,3,55,0,3,7594,1.0,2016,13,15
0,0,0,0,175000.0,2,1,1,4,211.4,0,15.19,3,35,1,3,6870,1.0,2016,13,15
0,0,0,0,175000.0,2,1,1,2,374.27,4,31.41,4,35,0,3,16285,1.0,2014,14,15
0,0,0,0,225000.0,2,0,0,4,186.0,0,3.55,2,35,0,2,3400,1.0,2016,13,15
1,0,0,0,175000.0,1,1,1,3,365.48,0,20.03,1,55,0,3,10320,1.0,2016,13,15
0,0,0,0,225000.0,2,1,0,3,390.56,4,29.9,4,35,0,1,24000,1.0,2016,11,9
0,1,0,0,175000.0,0,1,0,3,97.3,0,22.28,4,45,0,2,12720,1.0,2016,13,15
0,1,0,0,225000.0,2,1,1,3,201.67,0,4.01,2,55,0,2,7569,1.0,2016,13,15
0,0,0,0,125000.0,1,0,0,3,108.21,0,0.96,2,25,1,2,6000,1.0,2016,13,15
0,0,0,0,125000.0,2,1,1,4,512.95,1,13.63,2,65,1,3,10932,1.0,2016,11,9
0,1,0,0,125000.0,2,1,1,4,358.39,1,6.83,4,45,0,2,11708,1.0,2016,11,9
0,0,0,0,75000.0,2,0,0,3,184.16,0,2.9,1,25,0,2,3600,1.0,2016,13,15
0,0,0,0,175000.0,2,0,1,4,330.55,3,23.02,2,35,0,1,20000,1.0,2016,11,9
1,0,0,0,175000.0,1,1,1,3,227.78,0,10.5,4,45,0,3,7200,1.0,2016,13,15
0,0,0,0,325000.0,0,1,0,4,346.79,0,19.55,2,45,1,2,9942,1.0,2016,13,15
0,1,0,0,225000.0,2,1,1,4,378.41,1,2.0,2,65,0,2,9672,1.0,2016,11,9
0,0,0,0,325000.0,0,1,1,4,236.41,3,1.68,5,45,0,4,12218,1.0,2016,11,9
0,0,0,0,375000.0,1,1,1,4,156.34,0,5.61,4,45,0,2,9360,1.0,2016,13,15
0,0,1,0,75000.0,2,0,0,2,89.16,0,6.18,2,45,0,2,8596,1.0,2016,13,15
1,1,0,0,275000.0,-1,1,0,4,278.99,12,41.1,1,35,0,2,17200,1.0,2017,11,9
0,1,1,0,275000.0,2,1,1,3,415.53,5,3.47,4,65,0,4,15110,1.0,2016,11,9
0,0,0,0,225000.0,2,1,1,4,968.76,0,12.83,4,45,1,2,3600,1.0,2016,13,15
0,0,1,0,175000.0,1,1,1,3,175.62,0,36.28,4,55,0,2,13371,1.0,2017,9,6
0,0,0,0,225000.0,1,1,1,4,217.15,0,3.95,4,45,1,2,5520,1.0,2016,13,15
0,0,0,0,125000.0,2,1,1,3,138.33,4,16.8,2,55,1,1,20000,1.0,2016,11,9
0,1,0,0,275000.0,2,1,1,4,348.17,0,11.45,2,65,0,2,10409,1.0,2016,0,18
0,1,1,0,225000.0,2,1,1,3,111.71,0,5.78,4,45,1,3,9000,1.0,2016,2,0
1,1,0,0,325000.0,2,1,0,3,117.38,0,0.02,3,55,1,3,2600,1.0,2017,0,18
0,1,0,0,275000.0,2,1,1,3,96.7,0,20.66,3,55,0,2,13333,1.0,2016,7,1
0,1,0,0,125000.0,2,1,1,3,132.27,2,13.5,3,55,0,4,10166,1.0,2017,1,2
0,0,0,0,75000.0,0,0,0,4,334.09,0,17.79,2,35,0,2,6666,1.0,2016,13,15
0,0,0,1,125000.0,0,1,1,3,179.78,0,19.91,4,55,0,3,10233,1.0,2016,13,15
0,0,0,0,225000.0,-3,0,1,4,309.36,0,19.88,2,25,0,2,8400,1.0,2016,13,15
0,1,1,0,275000.0,2,1,1,3,477.76,0,11.93,4,55,0,3,8000,1.0,2016,13,15
0,0,1,0,125000.0,2,1,1,3,186.83,3,3.08,5,45,0,3,11346,1.0,2016,11,9
0,1,0,0,425000.0,0,1,1,3,465.65,5,11.51,2,25,0,2,16000,1.0,2016,11,8
0,0,0,0,125000.0,2,0,1,4,880.33,0,10.28,3,35,0,2,6603,1.0,2016,13,15
0,0,0,0,175000.0,1,1,1,4,230.3,0,13.11,4,35,0,2,9500,1.0,2016,13,15
0,0,0,0,225000.0,0,1,1,3,359.22,0,18.52,4,35,0,4,10000,1.0,2016,0,18
0,0,0,0,325000.0,-3,1,1,4,430.26,3,43.69,4,55,0,2,18400,1.0,2017,1,2
0,0,0,0,275000.0,2,1,0,4,191.12,0,25.56,5,45,0,2,8800,1.0,2016,13,15
0,1,0,0,175000.0,0,1,1,3,224.78,0,3.5,3,45,0,3,8571,1.0,2016,9,6
0,0,0,0,125000.0,1,1,1,3,447.37,5,7.07,3,55,0,3,16000,1.0,2016,11,9
0,0,0,0,275000.0,-1,1,1,4,98.61,3,38.81,3,35,0,2,19500,1.0,2016,11,8
0,1,0,0,225000.0,2,0,0,2,236.24,1,12.4,4,45,0,4,7963,1.0,2016,11,9
0,1,0,0,225000.0,0,1,1,3,85.92,0,28.14,4,35,0,2,7200,1.0,2016,13,15
0,0,1,0,75000.0,2,0,1,4,224.24,0,13.75,3,45,0,2,9565,1.0,2016,9,6
0,1,0,0,175000.0,2,1,1,3,91.74,0,3.33,3,55,0,2,5424,1.0,2016,13,15
0,0,0,0,175000.0,2,1,1,4,423.18,2,5.21,2,45,0,3,17280,1.0,2016,11,9
0,0,0,0,225000.0,0,1,1,4,280.0,0,20.13,4,45,0,3,7714,1.0,2016,13,15
0,0,1,0,325000.0,2,1,1,4,164.26,2,9.72,4,35,0,2,12600,1.0,2016,11,9
0,0,1,0,75000.0,-2,1,1,4,376.44,3,5.39,5,35,0,2,14500,1.0,2016,11,9
0,0,0,0,175000.0,2,1,1,4,473.27,0,3.16,4,35,0,3,7714,1.0,2016,13,15
0,1,0,0,275000.0,2,1,1,4,127.37,0,8.34,4,55,0,4,6361,1.0,2016,13,15
0,0,1,0,275000.0,1,1,1,4,138.28,0,5.01,2,55,0,2,6000,1.0,2017,0,18
0,0,0,0,325000.0,1,1,1,4,547.25,8,3.38,2,65,0,3,15272,1.0,2016,11,9
0,0,0,0,125000.0,0,1,1,4,256.38,0,31.79,4,45,0,3,13000,1.0,2016,13,15
0,0,0,0,225000.0,2,1,1,4,179.28,1,9.7,3,45,1,2,17180,1.0,2016,11,9
0,0,0,0,125000.0,2,1,1,3,515.25,3,16.69,3,55,1,3,13102,1.0,2016,11,9
0,0,0,0,125000.0,2,1,1,3,506.9,0,26.53,3,25,0,3,10500,1.0,2016,13,15
0,0,0,0,325000.0,1,1,1,3,444.57,0,4.9,4,35,0,4,8200,1.0,2016,13,15
0,0,0,0,375000.0,2,1,1,4,228.34,0,33.87,2,35,0,2,17333,1.0,2016,9,6
0,0,0,0,125000.0,2,1,1,3,253.13,0,31.57,5,45,0,3,16184,1.0,2016,13,15
0,0,1,0,175000.0,2,1,1,4,89.41,0,25.87,4,55,1,4,15617,1.0,2016,9,6
1,0,0,0,175000.0,0,0,0,3,116.04,0,11.93,2,45,0,2,6000,1.0,2016,10,16
0,0,1,0,275000.0,1,1,1,3,524.25,10,22.19,5,35,0,3,23604,1.0,2016,11,9
0,0,0,0,75000.0,2,1,1,3,120.36,0,13.56,2,55,0,2,9300,1.0,2016,9,6
0,1,0,0,175000.0,2,1,0,4,531.73,0,41.28,2,25,1,2,16500,1.0,2017,0,18
0,0,0,0,225000.0,1,1,1,4,364.06,0,28.63,4,45,0,2,15200,1.0,2017,1,2
0,0,0,0,175000.0,-2,1,1,4,359.99,0,9.22,2,35,0,2,4000,1.0,2016,13,15
0,0,0,0,75000.0,2,1,0,2,770.29,0,16.56,3,25,0,2,8742,1.0,2016,13,15
0,0,0,0,275000.0,-2,1,0,3,176.63,0,7.92,2,35,0,2,10000,1.0,2016,13,15
1,0,0,0,225000.0,2,0,0,4,368.91,0,15.02,2,35,0,2,13270,1.0,2017,0,18
0,0,0,0,75000.0,1,1,1,4,521.69,3,49.08,1,65,0,2,20000,1.0,2016,11,9
0,1,0,0,225000.0,2,1,1,3,102.79,1,27.5,2,65,0,2,20872,1.0,2017,11,9
0,1,0,0,225000.0,2,1,1,3,214.54,0,17.91,4,45,1,2,14666,1.0,2016,9,6
0,1,0,0,225000.0,2,1,1,4,164.47,0,27.75,3,55,1,3,14400,1.0,2016,13,15
0,0,0,0,125000.0,2,1,1,4,475.35,0,4.89,4,45,1,2,7000,1.0,2016,9,6
0,0,0,0,175000.0,2,1,1,3,386.19,0,15.72,4,35,1,2,10800,1.0,2016,13,15
0,0,1,0,75000.0,2,1,1,3,379.59,2,3.11,2,65,0,2,11870,1.0,2016,11,9
0,0,0,0,225000.0,-2,0,0,3,590.79,1,5.27,4,35,0,4,5280,1.0,2016,13,15
0,1,0,0,425000.0,-2,1,1,4,346.63,6,5.94,4,55,0,4,9333,1.0,2016,11,9
1,1,0,0,175000.0,2,1,1,2,466.4,3,7.83,2,65,0,2,15120,1.0,2016,11,9
0,1,1,0,75000.0,2,1,1,4,117.35,0,25.74,4,55,0,2,10628,1.0,2017,7,1
0,1,0,0,375000.0,0,1,1,3,259.23,2,26.36,4,45,0,2,18000,1.0,2016,11,9
0,0,0,0,175000.0,1,1,0,4,104.7,0,12.86,3,35,0,2,12000,1.0,2016,13,15
0,0,0,0,175000.0,2,1,0,4,392.02,0,12.92,2,35,1,2,6666,1.0,2016,13,15
0,1,0,0,175000.0,2,1,1,4,222.26,1,16.93,3,45,0,2,12000,1.0,2017,11,9
0,0,0,0,225000.0,2,1,1,4,496.54,0,27.44,4,45,1,2,3103,1.0,2017,1,2
0,0,0,0,175000.0,2,1,1,4,428.17,3,3.35,2,45,0,1,7090,1.0,2016,11,9
0,0,0,0,125000.0,1,1,1,3,224.43,0,24.55,3,55,0,2,15000,1.0,2016,13,15
0,0,0,0,275000.0,1,1,0,4,220.05,0,10.09,4,45,0,2,12116,1.0,2016,11,9
0,0,1,0,125000.0,2,1,1,4,352.1,0,0.87,4,35,0,2,7440,1.0,2016,13,15
0,0,1,0,275000.0,2,1,1,4,379.71,0,3.73,4,45,0,3,8000,1.0,2016,7,1
0,1,0,0,175000.0,1,0,0,4,233.27,0,23.55,2,35,0,4,14700,1.0,2016,11,8
0,0,0,0,175000.0,2,0,0,4,349.14,0,3.09,4,45,0,2,3870,1.0,2016,13,15
0,0,0,0,275000.0,-3,1,1,4,466.97,0,34.07,4,45,0,2,14000,1.0,2016,13,15
0,0,0,0,175000.0,1,1,1,3,212.84,0,17.26,3,55,0,3,9514,1.0,2016,9,6
0,0,0,0,175000.0,2,1,0,4,328.87,0,34.81,4,45,0,2,14066,1.0,2016,13,15
0,0,0,0,125000.0,2,0,1,3,338.19,0,22.3,5,35,0,2,9185,1.0,2016,0,18
0,0,0,0,175000.0,2,1,1,4,405.89,3,8.44,2,65,1,4,9631,1.0,2016,11,9
